"売上№=masterid,dempyounum",行№=num,品名=pro,単位=tani,数量=amount,単価=tanka,金額=price,備考=bik,売上日=uriagebi,
75125,5,６月請求済額　4896000円                 ,　　,      ,         ,          ,                    ,2011/7/25,
75133,1,LM和歌山関戸　　　　消防設備保守点検    ,式　,1,81888,81888,                    ,2011/7/25,
75135,1,日根野ｲｵﾝ地下駐車場配管取替工事         ,式　,1,60000,60000,                    ,2011/7/25,
75136,1,R3なんば駅忘れ物センター内工事          ,式　,1,106000,106000,                    ,2011/7/25,
75137,1,大島様邸便器取替工事                    ,式　,1,120000,120000,                    ,2011/7/25,
75138,1,123鶴橋店　換金場移設工事               ,式　,1,57000,57000,                    ,2011/7/25,
75139,1,泉佐野アウトレット2185工事              ,式　,1,351000,351000,                    ,2011/7/25,
75139,2,同上追加工事                            ,式　,1,30000,30000,                    ,2011/7/25,
75140,1,泉佐野アウトレット2165工事              ,式　,1,387000,387000,                    ,2011/7/25,
75140,2,同上追加工事                            ,式　,1,30000,30000,                    ,2011/7/25,
75141,1,社会福祉法人光生会　非常照明修繕        ,　　,      ,         ,          ,                    ,2011/7/25,
75141,2,ピープルケアハウスきしわだ              ,式　,1,472590,472590,                    ,2011/7/25,
75141,3,ピープルハウス枚方                      ,式　,1,247870,247870,                    ,2011/7/25,
75141,4,ピープルハウス阪南                      ,式　,1,977660,977660,                    ,2011/7/25,
75141,5,ピープルハウス忠岡                      ,式　,1,490830,490830,                    ,2011/7/25,
75141,6,ピープルライティングスクール泉北        ,式　,1,633680,633680,                    ,2011/7/25,
75141,7,同上（交通費等含む）                    ,　　,      ,         ,          ,                    ,2011/7/25,
75141,8,ピープルケアハウスいずみ                ,式　,1,409850,409850,                    ,2011/7/25,
75141,9,岸和田採光学園                          ,式　,1,550470,550470,                    ,2011/7/25,
75141,10,岸和田光が丘学園                        ,式　,1,155750,155750,                    ,2011/7/25,
75141,11,岸和田光生療護園                        ,式　,1,511300,511300,                    ,2011/7/25,
75142,1,Ｐ＆Ｇ17階ブースター排水管工事（100A）  ,式　,1,100000,100000,                    ,2011/7/25,
75150,1,イオン泉南　ペットショップ工事          ,式　,1,200000,200000,                    ,2011/7/25,
75151,1,イオン泉南修理                          ,式　,1,60000,60000,                    ,2011/7/25,
75152,1,鶴橋温泉システム変更追加工事            ,式　,1,100000,100000,                    ,2011/7/25,
75103,1,よってって貴志川店誤報修理              ,　　,      ,         ,          ,                    ,2011/7/25,
75103,2,定温式ｽﾎﾟｯﾄ型感知器1種防水              ,個　,2,1350,2700,                    ,2011/7/25,
75103,3,差動式ｽﾎﾟｯﾄ型感知器2種                  ,個　,6,1850,11100,                    ,2011/7/25,
75103,4,配線AE0.9×4C                           ,ｍ　,10,40,400,                    ,2011/7/25,
75103,5,取替費及び調査費                        ,式　,1,38000,38000,                    ,2011/7/25,
75103,6,試験調整費                              ,式　,1,5000,5000,                    ,2011/7/25,
75103,7,消耗品雑材費                            ,式　,1,2000,2000,                    ,2011/7/25,
75103,8,諸経費                                  ,式　,1,5800,5800,                    ,2011/7/25,
75113,1,ホテルシルフ　ブロアー調査及び取替      ,式　,1,15000,15000,                    ,2011/7/25,
75102,1,六十谷駐輪場感知器交換                  ,　　,      ,         ,          ,                    ,2011/7/25,
75102,2,光電式ｽﾎﾟｯﾄ型感知器（ヘッド共）         ,個　,1,9900,9900,                    ,2011/7/25,
75102,3,取替料                                  ,式　,1,5000,5000,                    ,2011/7/25,
75102,4,試験調整費                              ,式　,1,2000,2000,                    ,2011/7/25,
75102,5,諸経費                                  ,式　,1,1100,1100,                    ,2011/7/25,
75117,1,平成23年7月23日　消防設備保守点検後改修 ,　　,      ,         ,          ,                    ,2011/7/23,
75117,2,誘導灯ﾊﾞｯﾃﾘｰ　FK125                     ,台　,1,3500,3500,                    ,2011/7/23,
75117,3,同上取替費                              ,式　,1,4000,4000,                    ,2011/7/23,
75204,1,7月22日　ﾜｰﾙﾄﾞﾌﾟﾗｻﾞ南海                 ,　　,      ,         ,          ,                    ,2011/7/22,
75204,2,屋外照明器具　安定器交換                ,台　,2,9500,19000,                    ,2011/7/22,
75204,3,取替費                                  ,式　,2,3000,6000,                    ,2011/7/22,
75205,1,7月22日 パルビル　電球交換              ,　　,      ,         ,          ,                    ,2011/7/22,
75205,2,3階通路　球替え　20W                    ,本　,1,340,340,                    ,2011/7/22,
75205,3,2階階段前　誘導灯　20W                  ,本　,1,340,340,                    ,2011/7/22,
75205,4,交換費                                  ,　　,2,1000,2000,                    ,2011/7/22,
75206,1,7月22日　エクロールプラザ　電球交換     ,　　,      ,         ,          ,                    ,2011/7/22,
75206,2,6階　通路　ｽﾘﾑ球                        ,本　,1,1600,1600,                    ,2011/7/22,
75206,3,6階　通路　ｽﾘﾑ球                        ,本　,1,1600,1600,                    ,2011/7/22,
75206,4,3階　通路　ｽﾘﾑ球                        ,本　,1,1600,1600,                    ,2011/7/22,
75206,5,交換費                                  ,　　,3,1000,3000,                    ,2011/7/22,
75207,1,7月22日　ﾜｰﾙﾄﾞﾌﾟﾗｻﾞ南海　電球交換       ,　　,      ,         ,          ,                    ,2011/7/22,
75207,2,1階　通路　ﾎﾞｰﾙ球                       ,個　,1,240,240,                    ,2011/7/22,
75207,3,3階　通路　ﾎﾞｰﾙ球                       ,個　,1,240,240,                    ,2011/7/22,
75207,4,4階　通路　ﾎﾞｰﾙ球                       ,個　,1,240,240,                    ,2011/7/22,
75207,5,交換費                                  ,　　,3,1000,3000,                    ,2011/7/22,
75094,1,ｶｰｻﾞｴﾌﾘｰﾙA・B　消防設備保守点検         ,式　,1,8625,8625,                    ,2011/7/22,
75094,2,D-Room花みずき 消防設備保守点検         ,式　,1,7750,7750,                    ,2011/7/22,
75094,3,ﾊﾟｰﾙﾘｰﾌ高松　　消防設備保守点検         ,式　,1,5750,5750,                    ,2011/7/22,
75131,1,たっちゃんち　届出書類及び消防検査立会費,式　,1,20000,20000,                    ,2011/7/20,
75131,2,ABC10型消火器                           ,本　,5,4000,20000,                    ,2011/7/20,
75131,3,同上設置台                              ,台　,4,1000,4000,                    ,2011/7/20,
75131,4,格納箱（1本入り）                       ,台　,1,3500,3500,                    ,2011/7/20,
75144,1,憩いの郷　消防設備工事 出来高           ,式　,1,8000000,8000000,                    ,2011/7/20,
75096,1,ハート＆ハート妙寺店　安定器取替・結線  ,式　,1,4000,4000,                    ,2011/7/20,
75096,2,ハート＆ハート塩屋店　安定器取替・結線  ,式　,2,4000,8000,                    ,2011/7/20,
75096,3,ハート＆ハート海南店　安定器取替・結線  ,式　,1,4000,4000,                    ,2011/7/20,
75096,4,ハート＆ハート船尾店　安定器取替・結線  ,式　,1,4000,4000,                    ,2011/7/20,
75159,1,ﾊｰﾄ＆ﾊｰﾄ塩屋店　安定器取替・結線　6/30  ,式　,2,4000,8000,                    ,2011/7/20,
75097,1,日高学童保育                            ,　　,      ,         ,          ,                    ,2011/7/20,
75097,2,試験調整及び消防届出作成・立会試験費    ,式　,1,45000,45000,                    ,2011/7/20,
75143,1,御食事処　徳豊　消防設備保守点検        ,式　,1,20000,20000,                    ,2011/7/20,
75116,1,ふくろう亭様                            ,　　,      ,         ,          ,                    ,2011/7/20,
75116,2,消防届出書類作成及び立会試験費          ,式　,1,70000,70000,                    ,2011/7/20,
75116,3,（現地調査及び図面作成費含む）          ,　　,      ,         ,          ,                    ,2011/7/20,
75109,1,三菱7工場試験室LAN工事                  ,式　,1,10000,10000,                    ,2011/7/20,
75109,2,材料費                                  ,式　,1,5000,5000,                    ,2011/7/20,
75110,1,三菱電機7工場外部スピーカー工事         ,式　,1,40000,40000,                    ,2011/7/20,
75110,2,材料費                                  ,式　,1,7000,7000,                    ,2011/7/20,
75093,1,ﾌｫﾚｽﾄﾎﾞｯｸｽ　　　　　　消防設備保守点検  ,式　,1,25600,25600,                    ,2011/7/20,
75093,2,ﾒｿﾞﾝｻﾝﾃｨﾊﾟｰｸ　　　　　消防設備保守点検  ,式　,1,27200,27200,                    ,2011/7/20,
75111,1,共栄フード様                            ,　　,      ,         ,          ,                    ,2011/7/20,
75111,2,定温型100℃感知器交換（機器共）         ,式　,1,4800,4800,                    ,2011/7/20,
75105,1,三菱電機株式会社冷熱システム製作所      ,　　,      ,         ,          ,                    ,2011/7/20,
75105,2,所内防災設備の点検（総合）              ,式　,1,1550000,1550000,                    ,2011/7/20,
75106,1,三菱電機株式会社冷熱システム製作所      ,　　,      ,         ,          ,                    ,2011/7/20,
75106,2,消火器100型取替                         ,式　,1,440000,440000,                    ,2011/7/20,
75107,1,三菱電機健康保険組合                    ,　　,      ,         ,          ,                    ,2011/7/20,
75107,2,くろしお消防設備保守点検（総合）        ,式　,1,33000,33000,                    ,2011/7/20,
75108,1,三菱電機健康保険組合                    ,　　,      ,         ,          ,                    ,2011/7/20,
75108,2,体育館消防設備保守点検（総合）          ,式　,1,48000,48000,                    ,2011/7/20,
75130,1,住金エアコン取替応援                    ,式　,1,15000,15000,                    ,2011/7/20,
75098,1,松源日方店様                            ,　　,      ,         ,          ,                    ,2011/7/20,
75098,2,スピーカー　埋め込み型                  ,台　,1,4020,4020,                    ,2011/7/20,
75098,3,取替費及び調査費                        ,式　,1,8000,8000,                    ,2011/7/20,
75098,4,諸経費                                  ,式　,1,980,980,                    ,2011/7/20,
75112,1,アクロス新大阪工事                      ,式　,1,230000,230000,                    ,2011/7/20,
75115,1,宮本ビル刀根会計様                      ,　　,      ,         ,          ,                    ,2011/7/20,
75115,2,差動式ｽﾎﾟｯﾄ型感知器増設工事             ,式　,1,15000,15000,                    ,2011/7/20,
75126,1,事務所１階 20W電球                      ,本　,1,340,340,                    ,2011/7/20,
75126,2,交換費                                  ,式　,1,1000,1000,                    ,2011/7/20,
75145,1,きのくにアバローム様　消防設備保守点検  ,　　,      ,         ,          ,                    ,2011/7/20,
75145,2,7月 （第28回）                          ,式　,1,44445,44445,                    ,2011/7/20,
75128,1,ディサービスイチエ様                    ,　　,      ,         ,          ,                    ,2011/7/20,
75128,2,消防設備手続立会試験費                  ,式　,1,30000,30000,                    ,2011/7/20,
75129,1,コーナン吉備店                          ,　　,      ,         ,          ,                    ,2011/7/20,
75129,2,総合盤移設後の結線及び試験調整費        ,式　,1,15000,15000,                    ,2011/7/20,
75119,1,消防設備点検                            ,式　,1,60000,60000,                    ,2011/7/20,
75119,2,粉末ABC消火器交換                       ,式　,1,184500,184500,                    ,2011/7/20,
75162,1,消防設備保守点検                        ,式　,1,160684,160684,                    ,2011/7/20,
75092,1,クラフトパーク様                        ,　　,      ,         ,          ,                    ,2011/7/20,
75092,2,粉末ABC消火器　10型（処分費共）         ,本　,7,4200,29400,                    ,2011/7/20,
75127,1,エアコン取付工事                        ,式　,1,130000,130000,                    ,2011/7/20,
75127,2,井戸ポンプ工事                          ,式　,1,99500,99500,                    ,2011/7/20,
75114,1,感知器交換工事                          ,式　,1,12000,12000,                    ,2011/7/20,
75095,1,住友林業㈱ｸﾚｽﾄ５階工事                  ,式　,1,850000,850000,                    ,2011/7/20,
75091,1,リビングエアコン取替工事                ,式　,1,350000,350000,                    ,2011/7/20,
75123,1,避難ハシゴ標識板                        ,枚　,1,1200,1200,                    ,2011/7/20,
75121,1,丸福屋　消防設備保守点検                ,式　,1,20000,20000,                    ,2011/7/20,
75083,1,ラフォーレ大野中                        ,　　,      ,         ,          ,                    ,2011/7/15,
75083,2,避難はしご表示板                        ,枚　,1,600,600,                    ,2011/7/15,
75083,3,取替費                                  ,式　,1,300,300,                    ,2011/7/15,
75083,4,出張費                                  ,式　,1,1500,1500,                    ,2011/7/15,
75084,1,住宅警報器（7月15日）                   ,個　,10,2500,25000,                    ,2011/7/15,
75086,1,介護老人施設ローズ 消防設備点検(機器)   ,式　,1,50000,50000,                    ,2011/7/15,
75086,2,通所ﾘﾊﾋﾞﾘﾃｰｼｮﾝﾛｰｽﾞ　消防設備点検(機器)  ,式　,1,20000,20000,                    ,2011/7/15,
75082,1,住宅警報器（7月14日）                   ,個　,30,2500,75000,                    ,2011/7/14,
75076,1,消防設備保守点検                        ,式　,1,180000,180000,                    ,2011/7/13,
75081,1,差動式ｽﾎﾟｯﾄ型感知器２種（ﾍﾞｰｽ共）ﾆｯﾀﾝ   ,個　,1,1600,1600,                    ,2011/7/13,
75073,1,グリーンフルタカタA・B棟                ,　　,      ,         ,          ,                    ,2011/7/13,
75073,2,避難はしご表示板                        ,枚　,1,1200,1200,                    ,2011/7/13,
75073,3,取付費                                  ,式　,1,300,300,                    ,2011/7/13,
75073,4,出張費                                  ,式　,1,1500,1500,                    ,2011/7/13,
75077,1,濱一戸建　　　　住宅警報器取付          ,個　,2,1000,2000,                    ,2011/7/13,
75078,1,廣田一戸建　　　　　住宅警報器取付      ,式　,6,1000,6000,                    ,2011/7/13,
75078,2,熱感知器代                              ,個　,1,2500,2500,                    ,2011/7/13,
75074,1,7月9日　エクロールプラザ　電球交換      ,　　,      ,         ,          ,                    ,2011/7/13,
75074,2,3階　通路　ｽﾘﾑ球                        ,本　,1,1600,1600,                    ,2011/7/13,
75074,3,5階　通路　ｽﾘﾑ球                        ,本　,1,1600,1600,                    ,2011/7/13,
75074,4,6階　通路　ｽﾘﾑ球                        ,本　,1,1600,1600,                    ,2011/7/13,
75074,5,7階　通路　ｽﾘﾑ球                        ,本　,1,1600,1600,                    ,2011/7/13,
75074,6,交換費                                  ,　　,4,1000,4000,                    ,2011/7/13,
75072,1,消火ホース　65*20                       ,本　,1,15000,15000,                    ,2011/7/13,
75072,2,消火ホース　50*20                       ,本　,2,14000,28000,                    ,2011/7/13,
75072,3,粉末ABC消火器10型　（蓄圧式）           ,本　,20,4800,96000,                    ,2011/7/13,
75072,4,消火器処分費                            ,本　,20,700,14000,                    ,2011/7/13,
75071,1,住宅警報器（7月12日）                   ,個　,20,2500,50000,                    ,2011/7/12,
75069,1,グリーンフル浜路　消火器10型            ,本　,4,5700,22800,                    ,2011/7/11,
75069,2,同上処分費                              ,本　,4,1000,4000,                    ,2011/7/11,
75070,1,ホワイトハイツ八幡　消火器4型           ,本　,1,4500,4500,                    ,2011/7/11,
75070,2,同上処分費                              ,本　,1,1000,1000,                    ,2011/7/11,
75067,1,7月8日　ダイヤモンドプラザ電球等交換    ,　　,      ,         ,          ,                    ,2011/7/11,
75067,2,4階　通路 ﾊﾛｹﾞﾝ                         ,本　,1,1600,1600,                    ,2011/7/11,
75067,3,6階　通路 ﾊﾛｹﾞﾝ                         ,本　,1,1600,1600,                    ,2011/7/11,
75067,4,交換費                                  ,　　,2,1000,2000,                    ,2011/7/11,
75068,1,7月9日　ﾜｰﾙﾄﾞﾌﾟﾗｻﾞ南海                  ,　　,      ,         ,          ,                    ,2011/7/11,
75068,2,1階　通路　ﾎﾞｰﾙ球                       ,個　,3,240,720,                    ,2011/7/11,
75068,3,交換費                                  ,　　,3,1000,3000,                    ,2011/7/11,
75065,1,ステージ金池　自火報工事                ,式　,1,470000,470000,                    ,2011/7/11,
75061,1,粉末ABC消火器　10型                     ,本　,10,2800,28000,                    ,2011/7/8,
75058,1,関本宗一商店様                          ,　　,      ,         ,          ,                    ,2011/7/5,
75058,2,粉末ABC消火器　10型（処分費共）         ,本　,2,4200,8400,                    ,2011/7/5,
75055,1,点検調整費雑材運搬費                    ,式　,1,50000,50000,                    ,2011/7/4,
75056,1,エアコン                                ,台　,1,48000,48000,                    ,2011/7/4,
75056,2,アンテナ                                ,台　,1,7000,7000,                    ,2011/7/4,
75056,3,ブースター                              ,台　,1,9000,9000,                    ,2011/7/4,
75056,4,エアコンダクト                          ,本　,4,2500,10000,                    ,2011/7/4,
75056,5,同上付属品                              ,式　,1,15000,15000,                    ,2011/7/4,
75056,6,工事費                                  ,式　,1,40000,40000,                    ,2011/7/4,
75056,7,都市ガス工事                            ,式　,1,62000,62000,                    ,2011/7/4,
75056,8,諸経費                                  ,式　,1,8000,8000,                    ,2011/7/4,
75048,1,和歌山営業所　消防設備保守点検          ,式　,1,60000,60000,                    ,2011/7/1,
75047,1,注番：DEC8978                           ,　　,      ,         ,          ,                    ,2011/7/1,
75047,2,定温特殊感知器（ﾍﾞｰｽ共）ﾊﾟﾅｿﾆｯｸ製       ,台　,1,1242,1242,                    ,2011/7/1,
75057,1,三菱電機株式会社冷熱ｼｽﾃﾑ製作所          ,　　,      ,         ,          ,                    ,2011/6/30,
75057,2,6月13日　応援                           ,人　,2,20000,40000,                    ,2011/6/30,
75057,3,6月14日　応援                           ,人　,2,20000,40000,                    ,2011/6/30,
75057,4,6月15日　応援                           ,人　,2,20000,40000,                    ,2011/6/30,
75057,5,6月16日　応援                           ,人　,2,20000,40000,                    ,2011/6/30,
75057,6,6月17日　応援                           ,人　,2,20000,40000,                    ,2011/6/30,
75057,7,6月18日　応援                           ,人　,2,20000,40000,                    ,2011/6/30,
75057,8,6月20日　応援                           ,人　,2,20000,40000,                    ,2011/6/30,
75057,9,6月21日　応援                           ,人　,2,20000,40000,                    ,2011/6/30,
75057,10,6月22日　応援                           ,人　,2,20000,40000,                    ,2011/6/30,
75057,11,6月23日　応援                           ,人　,2,20000,40000,                    ,2011/6/30,
75057,12,6月24日　応援                           ,人　,1,20000,20000,                    ,2011/6/30,
75057,13,6月28日　応援                           ,人　,2,20000,40000,                    ,2011/6/30,
75057,14,6月29日　応援                           ,人　,2,20000,40000,                    ,2011/6/30,
75057,15,6月30日　応援                           ,人　,2,20000,40000,                    ,2011/6/30,
75049,1,ホテルシルフ様                          ,　　,      ,         ,          ,                    ,2011/6/30,
75049,2,エアコン工事                            ,式　,1,65000,65000,                    ,2011/6/30,
75032,1,グリーンマンションⅡ　住宅警報器取付    ,個　,2,1000,2000,                    ,2011/6/29,
75026,1,イオン新茨木店　　カフェラボ防災工事    ,式　,1,180000,180000,                    ,2011/6/28,
75028,1,大阪駅前第一ビル　届出書作成費          ,式　,1,24000,24000,                    ,2011/6/28,
75035,1,（仮称）123布施店新築工事               ,　　,      ,         ,          ,                    ,2011/6/25,
75035,2,出来高　80％                            ,式　,1,5440000,5440000,                    ,2011/6/25,
75035,3,上記10％据置額                          ,式　,1,544000,544000,                    ,2011/6/25,
75036,1,田辺1・2・3 　消防設備保守点検          ,式　,1,31200,31200,                    ,2011/6/25,
75036,2,岡崎123　消防設備点検                   ,式　,1,54000,54000,                    ,2011/6/25,
75036,3,防火対象物点検                          ,式　,1,25000,25000,                    ,2011/6/25,
75037,1,123松原店駐車場感知器取替               ,式　,1,267000,267000,                    ,2011/6/25,
75038,1,岸和田ｽﾃﾝﾚｽ㈱倉庫誘導灯設置工事         ,式　,1,446000,446000,                    ,2011/6/25,
75039,1,123インター店5階駐車場誤報修理          ,式　,1,138000,138000,                    ,2011/6/25,
75005,1,FLC15W                                  ,個　,60,700,42000,                    ,2011/6/22,
75005,2,FG1E                                    ,個　,60,80,4800,                    ,2011/6/22,
75029,1,りんくうプレミアムアウトレット          ,　　,      ,         ,          ,                    ,2011/6/20,
75029,2,2165区　現状復旧工事                    ,式　,1,105000,105000,                    ,2011/6/20,
75029,3,2185区　現状復旧工事                    ,式　,1,130000,130000,                    ,2011/6/20,
75030,1,123鶴橋　社員寮　自動火災報知設備工事   ,式　,1,55000,55000,                    ,2011/6/20,
75031,1,岸和田競輪場　　　　　　消防設備保守点検,式　,1,160000,160000,                    ,2011/6/20,
75044,1,消防設備保守点検                        ,式　,1,30000,30000,                    ,2011/6/20,
75052,1,消防設備点検後改修                      ,　　,      ,         ,          ,                    ,2011/6/20,
75052,2,粉末ABC消火器　10型                     ,本　,8,4000,32000,                    ,2011/6/20,
75052,3,強化液消火器　6型                       ,本　,1,9000,9000,                    ,2011/6/20,
75052,4,強化液消火器　NR-IM                     ,本　,9,4800,43200,                    ,2011/6/20,
75052,5,同上処分費                              ,式　,18,1000,18000,                    ,2011/6/20,
75007,1,宮前薬局　届出書類及び消防検査立会費    ,式　,1,20000,20000,                    ,2011/6/20,
75009,1,BG70221H　非常警報設備                  ,台　,5,15480,77400,                    ,2011/6/20,
75027,1,フェイスビル                            ,　　,      ,         ,          ,                    ,2011/6/20,
75027,2,誘導灯                                  ,台　,1,34620,34620,                    ,2011/6/20,
75027,3,差動式ｽﾎﾟｯﾄ型感知器2種 3線式            ,個　,1,1820,1820,                    ,2011/6/20,
75027,4,配線材料費                              ,式　,1,1000,1000,                    ,2011/6/20,
75027,5,工事費                                  ,式　,1,20000,20000,                    ,2011/6/20,
75027,6,書類作成費                              ,式　,1,15000,15000,                    ,2011/6/20,
75027,7,諸費用                                  ,式　,1,3560,3560,                    ,2011/6/20,
75064,1,6/8・15・16・17・21・22　萩野応援       ,式　,6,6000,36000,                    ,2011/6/20,
75017,1,三菱5工場自販機電源工事                 ,　　,      ,         ,          ,                    ,2011/6/20,
75017,2,材料費                                  ,式　,1,2000,2000,                    ,2011/6/20,
75017,3,工事費                                  ,式　,1,5000,5000,                    ,2011/6/20,
75018,1,三菱5工場２階ﾜｲﾔﾚｽｱﾝﾃﾅ移設              ,　　,      ,         ,          ,                    ,2011/6/20,
75018,2,材料費                                  ,式　,1,15000,15000,                    ,2011/6/20,
75018,3,工事費                                  ,式　,1,54000,54000,                    ,2011/6/20,
75019,1,三菱1工場３階誘導灯設置工事             ,　　,      ,         ,          ,                    ,2011/6/20,
75019,2,材料費                                  ,式　,1,3500,3500,                    ,2011/6/20,
75019,3,工事費                                  ,式　,1,18000,18000,                    ,2011/6/20,
75020,1,三菱1工３階ベル移設及びLAN端末工事      ,　　,      ,         ,          ,                    ,2011/6/20,
75020,2,ﾍﾞﾙ                                     ,個　,1,1850,1850,                    ,2011/6/20,
75020,3,材料費                                  ,式　,1,6000,6000,                    ,2011/6/20,
75020,4,工事費                                  ,式　,1,25000,25000,                    ,2011/6/20,
75021,1,三菱7工場消防設備工事及びLAN工事        ,　　,      ,         ,          ,                    ,2011/6/20,
75021,2,差動式ｽﾎﾟｯﾄ型感知器２種                 ,個　,9,1580,14220,                    ,2011/6/20,
75021,3,定温式ｽﾎﾟｯﾄ型感知器１種防水             ,個　,4,1215,4860,                    ,2011/6/20,
75021,4,スピーカー（支給品）                    ,台　,4,         ,          ,                    ,2011/6/20,
75021,5,材料費                                  ,式　,1,8000,8000,                    ,2011/6/20,
75021,6,工事費                                  ,式　,1,120000,120000,                    ,2011/6/20,
75021,7,消防手続立会試験費                      ,式　,1,30000,30000,                    ,2011/6/20,
75012,1,6月2日　ﾜｰﾙﾄﾞﾌﾟﾗｻﾞ南海                  ,　　,      ,         ,          ,                    ,2011/6/20,
75012,2,2階　ﾎﾞｰﾙ球                             ,個　,1,240,240,                    ,2011/6/20,
75012,3,5階ｴﾚﾍﾞｰﾀｰ前　ﾊﾛｹﾞﾝ球                   ,個　,1,1600,1600,                    ,2011/6/20,
75012,4,交換費                                  ,　　,2,1000,2000,                    ,2011/6/20,
75013,1,6月2日　ダイヤモンドプラザ電球等交換    ,　　,      ,         ,          ,                    ,2011/6/20,
75013,2,3階　廊下 ﾊﾛｹﾞﾝ                         ,本　,1,1600,1600,                    ,2011/6/20,
75013,3,交換費                                  ,　　,1,1000,1000,                    ,2011/6/20,
75025,1,ネオハロビーム（お引取分）              ,個　,1,2000,2000,                    ,2011/6/20,
75045,1,三菱電機冷熱応用ｼｽﾃﾑ株式会社 貴志川工場 ,　　,      ,         ,          ,                    ,2011/6/20,
75045,2,消防設備保守点検                        ,式　,1,42857,42857,                    ,2011/6/20,
75059,1,工事手伝い（社長）                      ,式　,1,8000,8000,                    ,2011/6/20,
75006,1,サンビル地下1階　煙感知器復旧           ,式　,1,15000,15000,                    ,2011/6/20,
75010,1,㈱117和歌山本部　 　　　消防設備保守点検,式　,1,50000,50000,                    ,2011/6/20,
75011,1,117プラザ様  消防設備点検後改修         ,　　,      ,         ,          ,                    ,2011/6/20,
75011,2,自動火災報知設備（屋上書庫感知器増設工事,　　,      ,         ,          ,                    ,2011/6/20,
75011,3,差動式ｽﾎﾟｯﾄ型感知器2種                  ,個　,1,1850,1850,                    ,2011/6/20,
75011,4,配線AE0.9*4C                            ,ｍ　,15,35,525,                    ,2011/6/20,
75011,5,モール2号                               ,本　,5,100,500,                    ,2011/6/20,
75011,6,工事費                                  ,式　,1,15000,15000,                    ,2011/6/20,
75011,7,試験調整費                              ,式　,1,5000,5000,                    ,2011/6/20,
75011,8,消耗品雑材費                            ,式　,1,1500,1500,                    ,2011/6/20,
75011,9,非常放送設備（1階スピーカー短絡修理）   ,　　,      ,         ,          ,                    ,2011/6/20,
75011,10,配線HP1.2**3C                           ,ｍ　,35,65,2275,                    ,2011/6/20,
75011,11,ｽﾋﾟｰｶｰ埋め込形                          ,台　,3,5500,16500,                    ,2011/6/20,
75011,12,工事費                                  ,式　,1,25000,25000,                    ,2011/6/20,
75011,13,試験調整費                              ,式　,1,10000,10000,                    ,2011/6/20,
75011,14,消耗品雑材費                            ,式　,1,2000,2000,                    ,2011/6/20,
75011,15,誘導灯                                  ,　　,      ,         ,          ,                    ,2011/6/20,
75011,16,電池FK377（２階プライベートルーム内）   ,個　,1,5600,5600,                    ,2011/6/20,
75011,17,誘導灯C級　片面（３階ｸﾛｰﾘｽ、４階ﾌﾚｱ）   ,台　,2,13850,27700,                    ,2011/6/20,
75011,18,リニューアルプレート                    ,枚　,2,1700,3400,                    ,2011/6/20,
75011,19,取替費                                  ,式　,1,15000,15000,                    ,2011/6/20,
75011,20,消耗品雑材費                            ,式　,1,1000,1000,                    ,2011/6/20,
75011,21,諸経費                                  ,式　,1,10150,10150,                    ,2011/6/20,
75016,1,㈱松源　妙寺店改装工事                  ,式　,1,330000,330000,                    ,2011/6/20,
75002,1,本店空調修理                            ,　　,      ,         ,          ,                    ,2011/6/20,
75002,2,交換作業費                              ,式　,1,55000,55000,                    ,2011/6/20,
75002,3,圧縮機（メーカー負担）                  ,　　,      ,         ,          ,                    ,2011/6/20,
75002,4,圧縮機防振ゴム                          ,式　,1,2000,2000,                    ,2011/6/20,
75002,5,クランケースヒーター                    ,式　,1,700,700,                    ,2011/6/20,
75002,6,冷媒（R410A）                           ,ｋｇ,4,6000,24000,                    ,2011/6/20,
75002,7,諸経費                                  ,式　,1,3300,3300,                    ,2011/6/20,
75118,1,和綿工場　消防設備保守点検              ,式　,1,25000,25000,                    ,2011/6/20,
75118,2,和綿ビル　消防設備保守点検              ,式　,1,25000,25000,                    ,2011/6/20,
75043,1,平成23年6月20日,式　,1,50000,50000,                    ,2011/6/20,
75043,2,消防設備保守点検                        ,　　,      ,         ,          ,                    ,2011/6/20,
75043,3,消火器具　（消火器機能点検）            ,　　,      ,         ,          ,                    ,2011/6/20,
75043,4,自動火災報知設備点検                    ,　　,      ,         ,          ,                    ,2011/6/20,
75043,5,配線点検（自動火災報知設備用）          ,　　,      ,         ,          ,                    ,2011/6/20,
75043,6,非常警報器具及び設備点検                ,　　,      ,         ,          ,                    ,2011/6/20,
75043,7,誘導灯及び誘導標識点検                  ,　　,      ,         ,          ,                    ,2011/6/20,
75043,8,配線点検（誘導灯用）                    ,　　,      ,         ,          ,                    ,2011/6/20,
75043,9,                                        ,　　,      ,         ,          ,                    ,2011/6/20,
75043,10,防火対象物点検                          ,　　,      ,         ,          ,                    ,2011/6/20,
75023,1,シンフォニービル様                      ,　　,      ,         ,          ,                    ,2011/6/20,
75023,2,消防設備保守点検                        ,式　,1,50000,50000,                    ,2011/6/20,
75023,3,防火対象物点検                          ,式　,1,20000,20000,                    ,2011/6/20,
75023,4,消火器設置台　４階                      ,台　,1,1000,1000,                    ,2011/6/20,
75023,5,ベル取替　２階                          ,個　,1,3700,3700,                    ,2011/6/20,
75023,6,非常放送電池取替                        ,台　,1,25000,25000,                    ,2011/6/20,
75023,7,誘導灯球切れ                            ,箇所,2,1500,3000,                    ,2011/6/20,
