"売上№=masterid,dempyounum",売上日=uriagebi,行№=num,品名=pro,単位=tani,数量=amount,単価=tanka,金額=price,備考=bik
86487,2019/11/20,41,ベレオＢｒｉｌｌｉａｎｔ,式　,1,1650,1650,
86487,2019/11/20,42,ベレオ紀三井寺,式　,1,1100,1100,
86487,2019/11/20,43,ベレオけやき,式　,1,4136,4136,
86487,2019/11/20,44,シャーメゾン松江北,式　,1,495,495,
86487,2019/11/20,45,ベレオコスモ,式　,1,1650,1650,
86487,2019/11/20,46,シャーメゾンＬａＬａ,式　,1,770,770,
86487,2019/11/20,47,ベレオ小堀,式　,1,4136,4136,
86487,2019/11/20,48,ベレオ寺町通り,式　,1,3102,3102,
86487,2019/11/20,49,メゾンド・ベレオ,式　,1,1650,1650,
86487,2019/11/20,50,シャーメゾン宝亀,式　,1,3454,3454,
86487,2019/11/20,51,ベレオ小野町,式　,1,2068,2068,
86487,2019/11/20,52,シャーメゾン彩花,式　,1,990,990,
86487,2019/11/20,53,ベレオ広瀬,式　,1,5907,5907,
86487,2019/11/20,54,Ｔｏｕｒｎｅｓｏｌ,式　,1,4136,4136,
86487,2019/11/20,55,Ｍａｉｓｏｎ　ｄｅ　Ａｌｌｉｅ,式　,1,495,495,
86487,2019/11/20,56,ディアス松野,式　,1,1045,1045,
86487,2019/11/20,57,プロヌーブ今福,式　,1,990,990,
86487,2019/11/20,58,ベレオ黒田ＳＯＵＴＨ,式　,1,990,990,
86487,2019/11/20,59,Ｆｅｌｉｃａ紀三井寺,式　,1,770,770,
86487,2019/11/20,60,ＢＥＲＥＯ　ＷＡＫＡＹＡＭＡ,式　,1,1595,1595,
86487,2019/11/20,61,シャーメゾン茶屋ノ丁,式　,1,495,495,
86487,2019/11/20,62,ベレオくすのき,式　,1,4136,4136,
86487,2019/11/20,63,フレグランス船所,式　,1,1166,1166,
86487,2019/11/20,64,フレグランス船所Ⅱ,式　,1,1320,1320,
86487,2019/11/20,65,タウニィ寿里,式　,1,1320,1320,
86487,2019/11/20,66,フォーブル木ノ本,式　,1,1166,1166,
86487,2019/11/20,67,ラベニュー城山,式　,1,770,770,
86487,2019/11/20,68,フレグランス吹上,式　,1,495,495,
86487,2019/11/20,69,メゾン南方,式　,1,1045,1045,
86487,2019/11/20,70,ラベニュー岩橋,式　,1,1166,1166,
86487,2019/11/20,71,タウニィ山村,式　,1,770,770,
86487,2019/11/20,72,ラベニュー谷口,式　,1,1320,1320,
86487,2019/11/20,73,タウニィ酒井,式　,1,693,693,
86487,2019/11/20,74,フレグランス畑屋敷,式　,1,495,495,
86487,2019/11/20,75,フォーブル苗代,式　,1,693,693,
86487,2019/11/20,76,フォーブル若葉,式　,1,770,770,
86487,2019/11/20,77,フォーブル松見,式　,1,1320,1320,
86487,2019/11/20,78,ラベニューコスモ,式　,1,770,770,
86487,2019/11/20,79,タウニィ紀ノ川,式　,1,693,693,
86487,2019/11/20,80,タウニィ料理松,式　,1,1122,1122,
86487,2019/11/20,81,タウニィ清水,式　,1,770,770,
86487,2019/11/20,82,タウニィ浜代,式　,1,968,968,
86487,2019/11/20,83,タウニィ浜代２,式　,1,693,693,
86487,2019/11/20,84,フォーブルさち,式　,1,1397,1397,
86487,2019/11/20,85,タウニィ美園,式　,1,693,693,
86487,2019/11/20,86,フレグランス松江,式　,1,495,495,
86487,2019/11/20,87,セキワガーデンハウス春日,式　,1,968,968,
86487,2019/11/20,88,ラベニュー根来,式　,1,693,693,
86487,2019/11/20,89,シローズフレグランス,式　,1,770,770,
86487,2019/11/20,90,ドミールクルス,式　,1,1320,1320,
86487,2019/11/20,91,グリーンビレッジ２１,式　,1,2145,2145,
86487,2019/11/20,92,サニーハイツひまわり,式　,1,1320,1320,
86487,2019/11/20,93,パールハイツ有田,式　,1,968,968,
86487,2019/11/20,94,フレグランス小林,式　,1,495,495,
86487,2019/11/20,95,フレグランス延時,式　,1,495,495,
86487,2019/11/20,96,フレグランス畑毛,式　,1,1320,1320,
86487,2019/11/20,97,フレグランス藤井,式　,1,770,770,
86487,2019/11/20,98,フレグランス山崎,式　,1,1166,1166,
86487,2019/11/20,99,フレグランス森澤,式　,1,1320,1320,
86487,2019/11/20,100,フレグランス中松江,式　,1,693,693,
86487,2019/11/20,101,ガーデンハイツ箕島,式　,1,693,693,
86487,2019/11/20,102,アドザックス吉田,式　,1,495,495,
86487,2019/11/20,103,石津ハイツ,式　,1,1045,1045,
86487,2019/11/20,104,フォーブル石野,式　,1,770,770,
86487,2019/11/20,105,フレグランス翠,式　,1,2354,2354,
86487,2019/11/20,106,アドザックス吉田Ｂ棟,式　,1,495,495,
86487,2019/11/20,107,マリポーサ前田,式　,1,495,495,
86487,2019/11/20,108,フレグランス巴,式　,1,1485,1485,
86487,2019/11/20,109,フレグランス堀止,式　,1,495,495,
86487,2019/11/20,110,フレグランス六十谷,式　,1,770,770,
86487,2019/11/20,111,フレグランス木ノ本,式　,1,495,495,
86487,2019/11/20,112,フレグランス今吉,式　,1,1166,1166,
86487,2019/11/20,113,フレグランス矢野,式　,1,1045,1045,
86487,2019/11/20,114,フレグランス平田,式　,1,495,495,
86487,2019/11/20,115,フレグランス築港,式　,1,495,495,
86487,2019/11/20,116,フレグランス松ヶ丘,式　,1,495,495,
86487,2019/11/20,117,フレグランス秋桜,式　,1,495,495,
86487,2019/11/20,118,フレグランス雑賀,式　,1,968,968,
86487,2019/11/20,119,フレグランスロゼ,式　,1,2134,2134,
86487,2019/11/20,120,グラン・ファーム,式　,1,1166,1166,
86487,2019/11/20,121,フレグランス栄,式　,1,1045,1045,
86487,2019/11/20,122,Ｃｉｔｙ　Ｋｉｎｏｍｏｔｏ,式　,1,968,968,
86487,2019/11/20,123,フレグランスせせらぎ,式　,1,495,495,
86487,2019/11/20,124,フレグランスＡＫＩＨＯ,式　,1,968,968,
86487,2019/11/20,125,フレグランスさつき,式　,1,770,770,
86487,2019/11/20,126,ガーデンハイツ小二里,式　,1,1320,1320,
86487,2019/11/20,127,フレグランス桜ヶ丘,式　,1,495,495,
86487,2019/11/20,128,ガーデンハイツ小二里２,式　,1,495,495,
86487,2019/11/20,129,ディアスワーブラー,式　,1,770,770,
86487,2019/11/20,130,フレグランス藤井Ⅱ,式　,1,693,693,
86487,2019/11/20,131,フレグランスフクイ,式　,1,968,968,
86487,2019/11/20,132,ディアス栄谷,式　,1,495,495,
86487,2019/11/20,133,ディアスかもと,式　,1,968,968,
86487,2019/11/20,134,ベルメゾン,式　,1,1320,1320,
86487,2019/11/20,135,フレグランス竹中,式　,1,495,495,
86487,2019/11/20,136,ディアス松ヶ丘,式　,1,495,495,
86487,2019/11/20,137,ディアス北村,式　,1,1122,1122,
86487,2019/11/20,138,ディアスミレット,式　,1,1320,1320,
86487,2019/11/20,139,ディアスＭ,式　,1,1958,1958,
86487,2019/11/20,140,フォーブル松南,式　,1,495,495,
86487,2019/11/20,141,ウェストヒルズ,式　,1,1320,1320,
86487,2019/11/20,142,フレグランス布施屋,式　,1,770,770,
86487,2019/11/20,143,ディアス小雑賀,式　,1,847,847,
86487,2019/11/20,144,ラ・サルデーヌ,式　,1,3234,3234,
86487,2019/11/20,145,ディアス黒江,式　,1,1320,1320,
86487,2019/11/20,146,ディアス藤本,式　,1,495,495,
86487,2019/11/20,147,ディアス藤本Ⅱ,式　,1,495,495,
86487,2019/11/20,148,ディアスウチタ,式　,1,495,495,
86487,2019/11/20,149,フレグランスうの,式　,1,1315,1315,
86487,2019/11/20,150,マイルドディアスきし,式　,1,770,770,
86487,2019/11/20,151,フレグランスⅠ,式　,1,770,770,
86487,2019/11/20,152,ディアス寿里,式　,1,1397,1397,
86487,2019/11/20,153,フレグランス宮原,式　,1,968,968,
86487,2019/11/20,154,ディアスミニ,式　,1,495,495,
86487,2019/11/20,155,ディアス一本松,式　,1,2376,2376,
86487,2019/11/20,156,ディアス城山,式　,1,770,770,
86487,2019/11/20,157,フレグランス池尻,式　,1,495,495,
86487,2019/11/20,158,フレグランス大宮,式　,1,693,693,
86487,2019/11/20,159,楠見中ディアス,式　,1,968,968,
86487,2019/11/20,160,セフィラ　プラッツ,式　,1,770,770,
86487,2019/11/20,161,ハイツ楠,式　,1,495,495,
86487,2019/11/20,162,サニーコート,式　,1,1430,1430,
86487,2019/11/20,163,フォーレスうえだ,式　,1,1694,1694,
86487,2019/11/20,164,ハイツ萩,式　,1,693,693,
86487,2019/11/20,165,フォーレス有本,式　,1,1045,1045,
86487,2019/11/20,166,楠見中ディアスⅡ,式　,1,495,495,
86487,2019/11/20,167,ハイツ森,式　,1,1045,1045,
86487,2019/11/20,168,フォーレス花野,式　,1,1166,1166,
86487,2019/11/20,169,フレグランス小雑賀,式　,1,770,770,
86487,2019/11/20,170,グリーンルーフ塩屋,式　,1,495,495,
86487,2019/11/20,171,フレグランス南紀の台,式　,1,990,990,
86487,2019/11/20,172,グリーンルーフＣｏｃｃｏ,式　,1,495,495,
86487,2019/11/20,173,ハイツ楠Ⅱ,式　,1,495,495,
86487,2019/11/20,174,シャーメゾン山中,式　,1,495,495,
86487,2019/11/20,175,シャーメゾン高松,式　,1,770,770,
86487,2019/11/20,176,メゾン雑賀,式　,1,495,495,
86487,2019/11/20,177,グリーンルーフのうがわ,式　,1,968,968,
86487,2019/11/20,178,ドエルＫ,式　,1,495,495,
86487,2019/11/20,179,シャーメゾン山崎,式　,1,1320,1320,
86487,2019/11/20,180,シャーメゾン新堂,式　,1,1870,1870,
86487,2019/11/20,181,シャーメゾン小雑賀,式　,1,1045,1045,
86487,2019/11/20,182,エクセレンス六十谷,式　,1,770,770,
86487,2019/11/20,183,シャーメゾンＨＡＭＡＩＣＨＩ,式　,1,990,990,
86487,2019/11/20,184,シャーメゾン打田,式　,1,1045,1045,
86487,2019/11/20,185,シャーメゾン堀口,式　,1,1320,1320,
86487,2019/11/20,186,シャーメゾン新堂Ⅱ,式　,1,1045,1045,
86487,2019/11/20,187,シャーメゾンキタグチ,式　,1,495,495,
86487,2019/11/20,188,セファミ荊本,式　,1,1045,1045,
86487,2019/11/20,189,フォーレスＩ＆Ｎ,式　,1,495,495,
86487,2019/11/20,190,シャーメゾンＭ,式　,1,495,495,
86487,2019/11/20,191,ヴィンヤードハウスⅢ,式　,1,495,495,
86487,2019/11/20,192,エクセレンス六十谷Ⅱ,式　,1,770,770,
86487,2019/11/20,193,ガーデンハイツ湯浅,式　,1,770,770,
86487,2019/11/20,194,ルミエール湊,式　,1,770,770,
86487,2019/11/20,195,シャーメゾン紀峰,式　,1,770,770,
86487,2019/11/20,196,グランメール福島,式　,1,770,770,
86487,2019/11/20,197,パールハイツ箕島,式　,1,693,693,
86487,2019/11/20,198,ワイズヴィラ,式　,1,550,550,
86487,2019/11/20,199,フォーレス・ノベル,式　,1,770,770,
86487,2019/11/20,200,藤栄ハイツ,式　,1,693,693,
86487,2019/11/20,201,ラ・サルデーヌⅡ,式　,1,495,495,
86487,2019/11/20,202,メゾン・ルテシィア,式　,1,495,495,
86487,2019/11/20,203,シャーメゾン下津,式　,1,693,693,
86487,2019/11/20,204,リヴェール　ヒデ,式　,1,770,770,
86487,2019/11/20,205,シャーメゾンくすの木,式　,1,1980,1980,
86487,2019/11/20,206,シャーメゾン笠松,式　,1,770,770,
86487,2019/11/20,207,パークハイツ,式　,1,495,495,
86487,2019/11/20,208,サニーハイツ向島,式　,1,495,495,
86487,2019/11/20,209,リバーサイド湯浅,式　,1,770,770,
86487,2019/11/20,210,ラガール湯浅,式　,1,495,495,
86487,2019/11/20,211,五月ハイツ,式　,1,1386,1386,
86487,2019/11/20,212,アン・セリジェ,式　,1,770,770,
86487,2019/11/20,213,ブランシェ前田,式　,1,770,770,
86487,2019/11/20,214,シャーメゾン青木,式　,1,770,770,
86487,2019/11/20,215,フォーナス,式　,1,968,968,
86487,2019/11/20,216,パレスデュオ・照（テラス）,式　,1,770,770,
86487,2019/11/20,217,シャーメゾンハーヴェスト,式　,1,770,770,
86487,2019/11/20,218,クレール松ヶ丘,式　,1,495,495,
86487,2019/11/20,219,クレール,式　,1,770,770,
86487,2019/11/20,220,アン・セリジェ　Ⅱ,式　,1,495,495,
86487,2019/11/20,221,フレグランス二里ヶ浜,式　,1,770,770,
86487,2019/11/20,222,アベニール,式　,1,770,770,
86487,2019/11/20,223,ディアス赤坂,式　,1,770,770,
86487,2019/11/20,224,カサ・フィオーレＦＧ,式　,1,770,770,
86487,2019/11/20,225,シャーメゾン安上,式　,1,968,968,
86487,2019/11/20,226,フローラ,式　,1,770,770,
86487,2019/11/20,227,ワイズコート,式　,1,495,495,
86487,2019/11/20,228,シャーメゾン西高松,式　,1,495,495,
86487,2019/11/20,229,シャーメゾン木ノ本,式　,1,693,693,
86487,2019/11/20,230,ブランシェＳ,式　,1,693,693,
86487,2019/11/20,231,ディアスＡＫＩＨＯ,式　,1,693,693,
86487,2019/11/20,232,シャンブルＭ,式　,1,968,968,
86487,2019/11/20,233,シャーメゾン幸輝,式　,1,1166,1166,
86487,2019/11/20,234,ボナール千且,式　,1,770,770,
86487,2019/11/20,235,イマージュ浜の宮,式　,1,495,495,
86487,2019/11/20,236,ヴィラ天神崎,式　,1,935,935,
86487,2019/11/20,237,シャーメゾンフクイ,式　,1,495,495,
86487,2019/11/20,238,アヴェンヌ太田,式　,1,1122,1122,
86487,2019/11/20,239,メゾネット松島,式　,1,495,495,
86487,2019/11/20,240,シャーメゾン今福,式　,1,495,495,
86487,2019/11/20,241,イマージュ浜の宮Ⅱ,式　,1,693,693,
86487,2019/11/20,242,ＫＹＡＲＡ　ＭＡＩＳＯＮ　Ⅱ,式　,1,495,495,
86487,2019/11/20,243,シャーメゾン西浜Ａ,式　,1,693,693,
86487,2019/11/20,244,和歌浦ガーデンテラス,式　,1,1320,1320,
86487,2019/11/20,245,シャーメゾン彩都Ａ,式　,1,693,693,
86487,2019/11/20,246,シャーメゾンロイヤルヒルズⅠ,式　,1,495,495,
86487,2019/11/20,247,シャーメゾン下津野,式　,1,1166,1166,
86532,2019/11/19,1,りんくうプレミアムアウトレット,　　,      ,         ,          ,
86532,2019/11/19,2,2820区画　誘導灯移設工事,式　,1,25000,25000,11/12・19
86585,2019/11/19,1,消防設備保守点検,　　,      ,         ,          ,
86585,2019/11/19,2,スズキアリーナ国体道路店（総合点検）,式　,1,10000,10000,11月19日
86508,2019/11/18,1,(仮称)福島区福島7丁目新築工事,　　,      ,         ,          ,
86508,2019/11/18,2,消防設備工事,式　,1,313000,313000,8/19～11/18
86519,2019/11/18,1,123阿南店,　　,      ,         ,          ,
86519,2019/11/18,2,消防設備保守点検後不備改修工事,式　,1,76000,76000,11月18日
86537,2019/11/18,1,123鶴橋店,　　,      ,         ,          ,
86537,2019/11/18,2,断線修理,式　,1,18000,18000,11月18日
86474,2019/11/16,1,納品,　　,      ,         ,          ,
86474,2019/11/16,2,ﾊﾝﾄﾞﾙﾛｯｸ　BS23028031,個　,5,30,150,11月16日
86518,2019/11/15,1,123初島店,　　,      ,         ,          ,
86518,2019/11/15,2,消防設備保守点検後不備改修工事,式　,1,7000,7000,11月15日
86582,2019/11/15,1,消防設備保守点検（総合点検）,式　,1,30000,30000,11月15日
86579,2019/11/15,1,消防設備保守点検（総合点検）,式　,1,30000,30000,11月15日
86485,2019/11/14,1,三菱電機3工場外部東棟少量危険物倉庫,　　,      ,         ,          ,
86485,2019/11/14,2,自動火災報知設備工事,式　,1,170000,170000,
86485,2019/11/14,3,粉末ABC消火器10型,本　,1,3500,3500,
86485,2019/11/14,4,消火器格納箱(SUS),台　,1,6000,6000,
86472,2019/11/14,1,中井・中谷様邸　電気設備工事,　　,      ,         ,          ,
86472,2019/11/14,2,本体工事,式　,1,551500,551500,
86472,2019/11/14,3,追加工事,式　,1,54800,54800,
86472,2019/11/14,4,着工前工事,式　,1,40000,40000,
86455,2019/11/14,1,御社　本社社屋,　　,      ,         ,          ,
86455,2019/11/14,2,誤報調査及び感知器取替,式　,1,35000,35000,11月14日
86479,2019/11/13,1,笠田高校,　　,      ,         ,          ,
86479,2019/11/13,2,自動火災報知設備　幹線修理,式　,1,106000,106000,10/4・11/13
86441,2019/11/13,1,羽曳野市軽里共同住宅,　　,      ,         ,          ,10/25～11/13
86441,2019/11/13,2,避難器具設備,式　,1,110000,110000,
86441,2019/11/13,3,誘導灯設備,式　,1,119000,119000,
86441,2019/11/13,4,消火器及び届出立会試験費,式　,1,78700,78700,
86522,2019/11/13,1,123塩屋店,　　,      ,         ,          ,
86522,2019/11/13,2,多目的便所　自動水栓取替工事,式　,1,78000,78000,11月13日
86512,2019/11/12,1,イオンモールりんくう泉南,　　,      ,         ,          ,
86512,2019/11/12,2,防火設備改修,式　,1,324000,324000,11/8・12
86443,2019/11/12,1,ファミリーばーべなⅡ　203号室,　　,      ,         ,          ,11月12日
86443,2019/11/12,2,住警器(取付費込),台　,2,3000,6000,
86478,2019/11/12,1,タイシン物流㈱,　　,      ,         ,          ,
86478,2019/11/12,2,動力消防ポンプ用バッテリー取替,式　,1,20000,20000,11月12日
86527,2019/11/12,1,マスターズゴルフクラブ,　　,      ,         ,          ,
86527,2019/11/12,2,断線修理　応援,式　,1,20000,20000,11月12日
86470,2019/11/11,1,外灯工事,式　,1,20000,20000,11月11日
86442,2019/11/11,1,リブ直川Ⅱ　110号室,　　,      ,         ,          ,11月11日
86442,2019/11/11,2,住警器(取付費込),台　,1,3000,3000,
86438,2019/11/11,1,山添村ＰＪ改装工事,　　,      ,         ,          ,
86438,2019/11/11,2,移報工事,式　,1,78000,78000,10月29日
86440,2019/11/11,1,八尾市桂町グループホーム,　　,      ,         ,          ,
86440,2019/11/11,2,消防設備工事,式　,1,1100000,1100000,9/25～11/7
86498,2019/11/9,1,イオンモール貝塚店,　　,      ,         ,          ,
86498,2019/11/9,2,自動火災報知設備2階中央通路感知器交換,式　,1,39600,39600,10/30・11/9
86471,2019/11/9,1,水栓取替及び水栓内部ユニット交換,式　,1,51600,51600,11/5・9
86492,2019/11/9,1,大津市民病院,　　,      ,         ,          ,
86492,2019/11/9,2,基本探査料(技術料・機器損料・安全管理費),班　,1,110000,110000,
86492,2019/11/9,3,撮影費：X線フィルム(通常品),枚　,6,2700,16200,
86492,2019/11/9,4,撮影費：X線フィルム(特殊品),枚　,2,5100,10200,
86492,2019/11/9,5,交通諸経費,式　,1,8000,8000,
86495,2019/11/8,1,りんくうエルガビル,　　,      ,         ,          ,
86495,2019/11/8,2,防火設備点検立会費（夜間2名）,式　,1,36000,36000,11月8日
86530,2019/11/8,1,アピア逆瀬川,　　,      ,         ,          ,
86530,2019/11/8,2,点検不備改修　応援,式　,1,20000,20000,11月8日
86591,2019/11/7,1,㈲藤村産業倉庫　新築工事,　　,      ,         ,          ,
86591,2019/11/7,2,書類作成及び消防手続立会試験費,式　,1,30000,30000,
86591,2019/11/7,3,粉末ABC消火器10型,本　,2,4000,8000,
86591,2019/11/7,4,消火器設置台,台　,2,1000,2000,
86473,2019/11/7,1,便座蓋取替工事,式　,1,18000,18000,11月7日
86458,2019/11/7,1,消防設備保守点検（機器点検）,式　,1,110000,110000,11月7日
86630,2019/11/6,1,はやわざクン,台　,2,10000,20000,11月6日
86444,2019/11/5,1,ユーミー新留丁・ファーストステージ 105号,　　,      ,         ,          ,11月5日
86444,2019/11/5,2,差動式スポット型感知器2種,個　,1,2640,2640,
86444,2019/11/5,3,取付費,式　,1,5000,5000,
86444,2019/11/5,4,出張費,式　,1,1500,1500,
86533,2019/11/5,1,シャーメゾン松ヶ丘,　　,      ,         ,          ,
86533,2019/11/5,2,消火器点検・報告,式　,1,5000,5000,11月5日
86510,2019/11/3,1,ミドリヤいなえ,　　,      ,         ,          ,
86510,2019/11/3,2,火災通報専用電話機出張修理,式　,1,33000,33000,8/7・11/3
86484,2019/11/2,1,三菱電機4工場2階　元事務所,　　,      ,         ,          ,
86484,2019/11/2,2,天井解体に伴う感知器・スピーカ撤去工事,式　,1,50000,50000,11/2・10
86445,2019/11/2,1,第二恵宝　103号室,　　,      ,         ,          ,11月2日
86445,2019/11/2,2,差動式スポット型感知器,個　,3,4880,14640,
86445,2019/11/2,3,定温式スポット型感知器1種防水,個　,1,3680,3680,
86445,2019/11/2,4,取付費,式　,1,15000,15000,
86445,2019/11/2,5,出張費,式　,1,1500,1500,
86445,2019/11/2,6,諸経費,式　,1,3180,3180,
86446,2019/11/2,1,ヴァンティアン舟津　303号室,　　,      ,         ,          ,11月2日
86446,2019/11/2,2,住警器(取付費込),台　,3,3000,9000,
86475,2019/11/2,1,1階中央備品倉庫　感知器取替,　　,      ,         ,          ,11月2日
86475,2019/11/2,2,定温式ｽﾎﾟｯﾄ型感知器特殊防水,個　,2,2000,4000,
86475,2019/11/2,3,取替費,式　,1,10000,10000,
86476,2019/11/1,1,御社旧社屋,　　,      ,         ,          ,
86476,2019/11/1,2,ダウンライト　φ100,台　,2,6000,12000,
86476,2019/11/1,3,ダウンシーリング,台　,1,4000,4000,
86476,2019/11/1,4,パイプファン　φ150,台　,1,6000,6000,
86476,2019/11/1,5,配線材料費,式　,1,15000,15000,
86476,2019/11/1,6,同上付属品,式　,1,10000,10000,
86476,2019/11/1,7,工事費,式　,1,60000,60000,
86476,2019/11/1,8,諸経費,式　,1,5300,5300,
86447,2019/11/1,1,プルミエールメゾン　406号室,　　,      ,         ,          ,11月1日
86447,2019/11/1,2,光電式スポット型感知器2種,個　,1,17600,17600,
86447,2019/11/1,3,取付費,式　,1,5000,5000,
86447,2019/11/1,4,出張費,式　,1,1500,1500,
86448,2019/11/1,1,パレデラペ　203号室,　　,      ,         ,          ,11月1日
86448,2019/11/1,2,避難はしご表示板,枚　,1,600,600,
86448,2019/11/1,3,取替費,式　,1,300,300,
86448,2019/11/1,4,出張費,式　,1,1500,1500,
86521,2019/11/1,1,123ファースト八尾店,　　,      ,         ,          ,
86521,2019/11/1,2,消防設備保守点検後不備改修工事,式　,1,73000,73000,11月1日
86536,2019/11/1,1,123藤田店,　　,      ,         ,          ,
86536,2019/11/1,2,非火災報緊急対応,式　,1,45000,45000,11月1日
86420,2019/10/31,1,消防設備保守点検,　　,      ,         ,          ,
86420,2019/10/31,2,りんくうﾌﾟﾚﾐｱﾑｱｳﾄﾚｯﾄ(防火対象物点検),式　,1,90000,90000,10/10・11
86420,2019/10/31,3,ライオンズマンション十番丁（総合点検）,式　,1,112000,112000,10月12日
86425,2019/10/31,1,紀陽銀行　中之島支店　設備工事,　　,      ,         ,          ,
86425,2019/10/31,2,10月　出来高,式　,1,1000000,1000000,
86483,2019/10/31,1,三菱電機1工場3階,　　,      ,         ,          ,
86483,2019/10/31,2,防爆感知器撤去（配管含む）,式　,1,15000,15000,10月31日
86411,2019/10/31,1,注番：KK-0475,　　,      ,         ,          ,
86411,2019/10/31,2,藤本製薬株式会社　和歌山工場,　　,      ,         ,          ,
86411,2019/10/31,3,ボールタップ　型式：SH13,個　,1,2800,2800,
86415,2019/10/31,1,岬カントリークラブクラブハウス建替工事,式　,1,190000,190000,
86415,2019/10/31,2,藤本製薬和歌山工場呼水槽ボールタップ取替,式　,1,9000,9000,
86433,2019/10/31,1,消防設備保守点検,　　,      ,         ,          ,
86433,2019/10/31,2,藤本製薬㈱和歌山工場（消防点検）,式　,1,170000,170000,
86584,2019/10/31,1,消防設備保守点検（総合点検）,式　,1,40000,40000,10月31日
86311,2019/10/31,1,かしの木苑　感知器取替,　　,      ,         ,          ,
86311,2019/10/31,2,BV419121,個　,3,810,2430,
86311,2019/10/31,3,取替工事費,式　,1,30000,30000,
86311,2019/10/31,4,諸経費,式　,1,3270,3270,
86428,2019/10/31,1,消防設備保守点検,　　,      ,         ,          ,
86428,2019/10/31,2,123+N岡山本店（機器点検）,式　,1,120000,120000,10月1日
86428,2019/10/31,3,123ライト八万店（総合点検）,式　,1,30000,30000,10月2日
86428,2019/10/31,4,〃　（防火対象物点検）,式　,1,30000,30000,〃
86428,2019/10/31,5,123浜野店（機器点検）,式　,1,140000,140000,10月2日
86428,2019/10/31,6,123玉出店（機器点検）,式　,1,50000,50000,10月4日
86428,2019/10/31,7,123門真店・立駐（機器点検）,式　,1,120000,120000,10月4日
86428,2019/10/31,8,123論田店（機器点検）,式　,1,60000,60000,10月4日
86428,2019/10/31,9,123藤田店（機器点検）,式　,1,120000,120000,10月8日
86428,2019/10/31,10,123阿南店（機器点検）,式　,1,60000,60000,10月8日
86428,2019/10/31,11,スロット123田宮店・立駐（機器点検）,式　,1,90000,90000,10月9日
86428,2019/10/31,12,123塩屋店（総合点検）,式　,1,100000,100000,10月9日
86428,2019/10/31,13,123青江店（機器点検）,式　,1,55000,55000,10月9日
86428,2019/10/31,14,123泉佐野店・立駐（機器点検）,式　,1,50000,50000,10月10日
86428,2019/10/31,15,カメリア貝塚営業所（機器点検）,式　,1,60000,60000,10月11日
86428,2019/10/31,16,スロット123八尾店（総合点検）,式　,1,65000,65000,10月17日
86428,2019/10/31,17,合同会社バドリーム（総合点検）,式　,1,45000,45000,10月17日
86428,2019/10/31,18,ｻｰﾋﾞｽ付高齢者住宅冨士桜（機器点検）,式　,1,70000,70000,10月24日
86428,2019/10/31,19,123+Nはりまや橋店（防排煙設備点検立会）,式　,1,20000,20000,10月29日
86430,2019/10/31,1,123松原店,　　,      ,         ,          ,
86430,2019/10/31,2,消防設備工事,　　,      ,         ,          ,
86430,2019/10/31,3,10月出来高請求金額,式　,1,5000000,5000000,
86435,2019/10/31,1,123和歌山インター店,　　,      ,         ,          ,
86435,2019/10/31,2,洗濯室排水つまり調査及び通管、会所清掃,式　,1,30000,30000,10/30・31
86520,2019/10/31,1,123南昭和店,　　,      ,         ,          ,10月31日
86520,2019/10/31,2,消防設備保守点検後不備改修工事,式　,1,69000,69000,10月31日
86436,2019/10/31,1,焼鳥りょう,　　,      ,         ,          ,
86436,2019/10/31,2,空調修理工事(ｺﾝﾌﾟﾚｯｻｰ取替及び基盤取替),式　,1,300000,300000,
86436,2019/10/31,3,テレビモニター取付工事（材工共）,式　,1,150000,150000,
86431,2019/10/30,1,りんくうプレミアムアウトレット,　　,      ,         ,          ,
86431,2019/10/30,2,2815区,　　,      ,         ,          ,
86431,2019/10/30,3,スプリンクラー設備（誘導灯含む）,式　,1,310000,310000,9/14～10/30
86459,2019/10/30,1,消防設備保守点検（機器点検）,式　,1,20000,20000,10月30日
86449,2019/10/30,1,センチュリーハイツ　202号室,　　,      ,         ,          ,10月30日
86449,2019/10/30,2,住警器(取付費込),台　,2,3000,6000,
86450,2019/10/30,1,センチュリーハイツ　201号室,　　,      ,         ,          ,10月30日
86450,2019/10/30,2,住警器(取付費込),台　,2,3000,6000,
86493,2019/10/30,1,消防設備保守点検,　　,      ,         ,          ,
86493,2019/10/30,2,ホテル　サンローラン（総合点検）,式　,1,50000,50000,10月30日
86493,2019/10/30,3,ホテル　シルクロード（総合点検）,式　,1,50000,50000,10月30日
86423,2019/10/29,1,アクセス総合学園　神前校,　　,      ,         ,          ,
86423,2019/10/29,2,SHARP　リモコン,台　,1,5000,5000,10月29日
86691,2019/10/29,1,消防設備保守点検,　　,      ,         ,          ,
86691,2019/10/29,2,ＭＦビル（総合点検）,式　,1,40000,40000,10月29日
86460,2019/10/29,1,消防設備保守点検,式　,1,20000,20000,10月29日
86457,2019/10/29,1,グループホームたかお　様,　　,      ,         ,          ,
86457,2019/10/29,2,消防設備保守点検（総合点検）,式　,1,15000,15000,10月29日
86456,2019/10/29,1,デイサービスセンターたかお　様,　　,      ,         ,          ,
86456,2019/10/29,2,消防設備保守点検（総合点検）,式　,1,15000,15000,10月29日
86410,2019/10/28,1,注文番号：Q1748TK,　　,      ,         ,          ,
86410,2019/10/28,2,湯浅発電機,　　,      ,         ,          ,
