"売上№=masterid,dempyounum",行№=num,品名=pro,単位=tani,数量=amount,単価=tanka,金額=price,備考=bik,売上日=uriagebi,
85441,2,スプリンクラー漏水修理                  ,　　,      ,         ,          ,1月26日,2019/1/26,
85441,3,工事費                                  ,人工,5,20000,100000,                    ,2019/1/26,
85441,4,材料費                                  ,式　,1,20000,20000,                    ,2019/1/26,
85441,5,交通諸経費                              ,式　,1,30000,30000,                    ,2019/1/26,
85514,1,消防設備保守点検                        ,　　,      ,         ,          ,                    ,2019/1/25,
85514,2,ビジネスホテル圭（総合点検）            ,式　,1,45000,45000,1月25日,2019/1/25,
85406,1,フレグランスうの　消火器取替            ,式　,1,56700,56700,1月25日,2019/1/25,
85493,1,角田様邸                                ,　　,      ,         ,          ,                    ,2019/1/25,
85493,2,放流ポンプ警報設備工事                  ,式　,1,85000,85000,1月25日,2019/1/25,
85397,1,現場応援費                              ,式　,1,160000,160000,                    ,2019/1/25,
85397,2,図面作成費                              ,式　,1,100000,100000,                    ,2019/1/25,
85403,1,加熱・加煙試験器　NKS-3基本ｾｯﾄ(ﾆｯﾀﾝ)    ,台　,1,140400,140400,定価\156,2019/1/24,
85472,1,消防設備保守点検                        ,　　,      ,         ,          ,                    ,2019/1/23,
85472,2,老人保健施設プラトン（総合点検）        ,式　,1,180000,180000,1月23日,2019/1/23,
85472,3,橋本整形外科（総合点検）                ,式　,1,20000,20000,1月23日,2019/1/23,
85460,1,松島楠井一戸建て                        ,　　,      ,         ,          ,1月23日,2019/1/23,
85460,2,住警器(取付費込)                        ,台　,3,3000,9000,                    ,2019/1/23,
85436,1,NESTA RESORT KOBE                       ,　　,      ,         ,          ,                    ,2019/1/23,
85436,2,火災感知器機種変更                      ,式　,1,440000,440000,12/17～1/23         ,2019/1/23,
85426,1,新町ダイアパレス　メキシカンバル        ,　　,      ,         ,          ,                    ,2019/1/23,
85426,2,感知器2箇所移設工事                     ,式　,1,20000,20000,1月23日,2019/1/23,
85486,1,ワールドプラザ南海　電球交換            ,　　,      ,         ,          ,                    ,2019/1/22,
85486,2,1月22日,　　,      ,         ,          ,                    ,2019/1/22,
85486,3,外部　ハロゲン球                        ,個　,1,1600,1600,                    ,2019/1/22,
85486,4,取替費                                  ,式　,1,1000,1000,                    ,2019/1/22,
85459,1,宝寿ビル                                ,　　,      ,         ,          ,1月21日,2019/1/21,
85459,2,避難はしご取替（2台）                   ,式　,1,300000,300000,                    ,2019/1/21,
85424,1,笠田公民館佐野分館                      ,　　,      ,         ,          ,                    ,2019/1/21,
85424,2,消防設備改修工事                        ,式　,1,18000,18000,9/25・1/21          ,2019/1/21,
85425,1,消防設備保守点検                        ,　　,      ,         ,          ,                    ,2019/1/21,
85425,2,笠田公民館佐野分館（機器点検）          ,式　,1,9000,9000,1月21日,2019/1/21,
85425,3,ライラックビル（防火対象物点検）        ,式　,1,35000,35000,11月30日,2019/1/21,
85469,1,非常放送設備用バッテリー取替工事        ,式　,1,123000,123000,12/28・1/21         ,2019/1/21,
85410,1,123ライト有田店                         ,　　,      ,         ,          ,                    ,2019/1/21,
85410,2,男子トイレ小便器目皿交換                ,式　,1,3900,3900,1/15・21            ,2019/1/21,
85411,1,アピア逆瀬川                            ,　　,      ,         ,          ,                    ,2019/1/21,
85411,2,防火ダンパー用手元操作盤取替            ,式　,1,100000,100000,1月21日,2019/1/21,
85368,1,消防設備保守点検                        ,　　,      ,         ,          ,                    ,2019/1/20,
85368,2,プリシェール関戸（総合点検）            ,式　,1,17680,17680,11月3日,2019/1/20,
85368,3,グリーンフル北野（総合点検）            ,式　,1,29460,29460,11月3日,2019/1/20,
85368,4,ラ・フィーネ和歌山壱番館（総合点検）    ,式　,1,51440,51440,12月15日,2019/1/20,
85368,5,ハイツＮ川永（総合点検）                ,式　,1,11250,11250,12月15日,2019/1/20,
85404,1,大洋技研様                              ,　　,      ,         ,          ,                    ,2019/1/20,
85404,2,屋外消火栓用ホース　65A                 ,本　,14,18000,252000,                    ,2019/1/20,
85404,3,粉末ABC消火器10型                       ,本　,20,3500,70000,                    ,2019/1/20,
85404,4,消火器設置台                            ,台　,20,1200,24000,                    ,2019/1/20,
85388,1,山田上会館                              ,　　,      ,         ,          ,                    ,2019/1/20,
85388,2,差動式スポット型感知器２種（既設品）    ,個　,2,         ,          ,                    ,2019/1/20,
85388,3,光電式スポット型感知器２種（既設品）    ,個　,1,         ,          ,                    ,2019/1/20,
85388,4,定温式スポット型感知器１種防水（既設品）,個　,2,         ,          ,                    ,2019/1/20,
85388,5,光電式スポット型感知器（既設品）        ,個　,2,         ,          ,                    ,2019/1/20,
85388,6,総合盤（既設品）                        ,台　,1,         ,          ,                    ,2019/1/20,
85388,7,工事費                                  ,式　,1,100000,100000,                    ,2019/1/20,
85388,8,消防手続立会試験費                      ,式　,1,80000,80000,                    ,2019/1/20,
85388,9,試験調整費                              ,式　,1,30000,30000,                    ,2019/1/20,
85388,10,消耗品雑材費                            ,式　,1,5000,5000,                    ,2019/1/20,
85388,11,諸経費                                  ,式　,1,21500,21500,                    ,2019/1/20,
85398,1,消防設備保守点検                        ,　　,      ,         ,          ,                    ,2019/1/20,
85398,2,シャーメゾンオーキッド                  ,式　,1,756,756,                    ,2019/1/20,
85398,3,メゾンクレール                          ,式　,1,486,486,                    ,2019/1/20,
85398,4,フォーレスロ―カット                    ,式　,1,1296,1296,                    ,2019/1/20,
85398,5,シャーメゾン府中                        ,式　,1,486,486,                    ,2019/1/20,
85398,6,ヴィオス神前                            ,式　,1,486,486,                    ,2019/1/20,
85398,7,ヴィオトープ                            ,式　,1,756,756,                    ,2019/1/20,
85398,8,ジュリアード松江                        ,式　,1,756,756,                    ,2019/1/20,
85398,9,シャーメゾンうの                        ,式　,1,486,486,                    ,2019/1/20,
85398,10,シャーメゾン広川                        ,式　,1,486,486,                    ,2019/1/20,
85398,11,メゾン・ルテシィアⅡ                    ,式　,1,486,486,                    ,2019/1/20,
85398,12,シャーメゾン岩出                        ,式　,1,691,691,                    ,2019/1/20,
85398,13,シャーメゾン黒江                        ,式　,1,486,486,                    ,2019/1/20,
85398,14,シャーメゾン野田                        ,式　,1,724,724,                    ,2019/1/20,
85398,15,フロントパディーⅡ                      ,式　,1,724,724,                    ,2019/1/20,
85398,16,キャラ21                                ,式　,1,810,810,                    ,2019/1/20,
85398,17,シャーメゾン名高                        ,式　,1,2030,2030,                    ,2019/1/20,
85398,18,シャーメゾン尾崎                        ,式　,1,1458,1458,                    ,2019/1/20,
85398,19,シャーメゾン有田                        ,式　,1,810,810,                    ,2019/1/20,
85398,20,シャーメゾン中島                        ,式　,1,756,756,                    ,2019/1/20,
85398,21,グリーンルーフ                          ,式　,1,648,648,                    ,2019/1/20,
85398,22,グリーンルーフ                          ,式　,1,648,648,                    ,2019/1/20,
85398,23,タウニィ寿里                            ,式　,1,1296,1296,                    ,2019/1/20,
85398,24,フォーブル木ノ本                        ,式　,1,1145,1145,                    ,2019/1/20,
85398,25,ラベニュー城山                          ,式　,1,756,756,                    ,2019/1/20,
85398,26,フレグランス吹上                        ,式　,1,486,486,                    ,2019/1/20,
85398,27,メゾン南方                              ,式　,1,1026,1026,                    ,2019/1/20,
85398,28,ラベニュー岩橋                          ,式　,1,1145,1145,                    ,2019/1/20,
85398,29,タウニー山村                            ,式　,1,756,756,                    ,2019/1/20,
85398,30,ラベニュー谷口                          ,式　,1,1296,1296,                    ,2019/1/20,
85398,31,タウニィ酒井                            ,式　,1,680,680,                    ,2019/1/20,
85398,32,フレグランス畑屋敷                      ,式　,1,486,486,                    ,2019/1/20,
85398,33,フォーブル苗代                          ,式　,1,680,680,                    ,2019/1/20,
85398,34,フォーブル若葉                          ,式　,1,756,756,                    ,2019/1/20,
85398,35,フォーブル松見                          ,式　,1,1296,1296,                    ,2019/1/20,
85398,36,ラベニューコスモ                        ,式　,1,756,756,                    ,2019/1/20,
85398,37,タウニィ紀ノ川                          ,式　,1,680,680,                    ,2019/1/20,
85398,38,タウニィ料理松                          ,式　,1,1102,1102,                    ,2019/1/20,
85398,39,アメニティ太田                          ,式　,1,756,756,                    ,2019/1/20,
85398,40,タウニィ清水                            ,式　,1,756,756,                    ,2019/1/20,
85398,41,タウニィ浜代                            ,式　,1,950,950,                    ,2019/1/20,
85398,42,タウニィ浜代2                           ,式　,1,680,680,                    ,2019/1/20,
85398,43,フォーブルさち                          ,式　,1,1372,1372,                    ,2019/1/20,
85398,44,タウニィ美園                            ,式　,1,680,680,                    ,2019/1/20,
85398,45,フレグランス松江                        ,式　,1,486,486,                    ,2019/1/20,
85398,46,セキワガーデンハウス春日                ,式　,1,950,950,                    ,2019/1/20,
85398,47,ラベニュー根来                          ,式　,1,680,680,                    ,2019/1/20,
85398,48,シローズフレグランス                    ,式　,1,756,756,                    ,2019/1/20,
85398,49,ドミールクルス                          ,式　,1,1296,1296,                    ,2019/1/20,
85398,50,グリーンビレッジ21                      ,式　,1,2106,2106,                    ,2019/1/20,
85398,51,サニーハイツひまわり                    ,式　,1,1296,1296,                    ,2019/1/20,
85398,52,パールハイツ有田                        ,式　,1,950,950,                    ,2019/1/20,
85398,53,フレグランス小林                        ,式　,1,486,486,                    ,2019/1/20,
85398,54,フレグランス延時                        ,式　,1,486,486,                    ,2019/1/20,
85398,55,フレグランス畑毛                        ,式　,1,1296,1296,                    ,2019/1/20,
85398,56,フレグランス藤井                        ,式　,1,756,756,                    ,2019/1/20,
85398,57,フレグランス山崎                        ,式　,1,1145,1145,                    ,2019/1/20,
85398,58,フレグランス森澤                        ,式　,1,1296,1296,                    ,2019/1/20,
85398,59,フレグランス中松江                      ,式　,1,680,680,                    ,2019/1/20,
85398,60,ガーデンハイツ箕島                      ,式　,1,680,680,                    ,2019/1/20,
85398,61,アドザックス吉田                        ,式　,1,486,486,                    ,2019/1/20,
85398,62,石津ハイツ                              ,式　,1,1026,1026,                    ,2019/1/20,
85398,63,フォーブル石野                          ,式　,1,756,756,                    ,2019/1/20,
85398,64,フレグランス翠                          ,式　,1,2311,2311,                    ,2019/1/20,
85398,65,アドザックス吉田Ｂ棟                    ,式　,1,486,486,                    ,2019/1/20,
85398,66,マリポーサ前田                          ,式　,1,486,486,                    ,2019/1/20,
85398,67,フレグランス巴                          ,式　,1,1458,1458,                    ,2019/1/20,
85398,68,フレグランス堀止                        ,式　,1,486,486,                    ,2019/1/20,
85398,69,フレグランス六十谷                      ,式　,1,756,756,                    ,2019/1/20,
85398,70,フレグランス木ノ本                      ,式　,1,486,486,                    ,2019/1/20,
85398,71,フレグランス今吉                        ,式　,1,1145,1145,                    ,2019/1/20,
85398,72,フレグランス矢野                        ,式　,1,1026,1026,                    ,2019/1/20,
85398,73,フレグランス平田                        ,式　,1,486,486,                    ,2019/1/20,
85398,74,フレグランス築港                        ,式　,1,486,486,                    ,2019/1/20,
85398,75,フレグランス松ヶ丘                      ,式　,1,486,486,                    ,2019/1/20,
85398,76,フレグランス秋桜                        ,式　,1,486,486,                    ,2019/1/20,
85398,77,フレグランス船所                        ,式　,1,1145,1145,                    ,2019/1/20,
85398,78,フレグランス雑賀                        ,式　,1,950,950,                    ,2019/1/20,
85398,79,フレグランスロゼ                        ,式　,1,2095,2095,                    ,2019/1/20,
85398,80,グラン・ファーム                        ,式　,1,1145,1145,                    ,2019/1/20,
85398,81,フレグランス栄                          ,式　,1,1026,1026,                    ,2019/1/20,
85398,82,City　Kinomoto                          ,式　,1,950,950,                    ,2019/1/20,
85398,83,フレグランスせせらぎ                    ,式　,1,486,486,                    ,2019/1/20,
85398,84,フレグランスＡＫＩＨＯ                  ,式　,1,950,950,                    ,2019/1/20,
85398,85,フレグランスさつき                      ,式　,1,756,756,                    ,2019/1/20,
85398,86,ガーデンハイツ小二里                    ,式　,1,1296,1296,                    ,2019/1/20,
85398,87,フレグランス桜が丘                      ,式　,1,486,486,                    ,2019/1/20,
85398,88,ガーデンハイツ小二里2                   ,式　,1,486,486,                    ,2019/1/20,
85398,89,ディアスワーブラー                      ,式　,1,756,756,                    ,2019/1/20,
85398,90,フレグランスフクイ                      ,式　,1,950,950,                    ,2019/1/20,
85398,91,フレグランス藤井Ⅱ                      ,式　,1,680,680,                    ,2019/1/20,
85398,92,ディアス栄谷                            ,式　,1,486,486,                    ,2019/1/20,
85398,93,フレグランス船所Ⅱ                      ,式　,1,1296,1296,                    ,2019/1/20,
85398,94,ディアスかもと                          ,式　,1,950,950,                    ,2019/1/20,
85398,95,ベルメゾン                              ,式　,1,1296,1296,                    ,2019/1/20,
85398,96,フレグランス竹中                        ,式　,1,486,486,                    ,2019/1/20,
85398,97,ディアス妙寺                            ,式　,1,680,680,                    ,2019/1/20,
85398,98,ディアス松ヶ丘                          ,式　,1,486,486,                    ,2019/1/20,
85398,99,ディアス北村                            ,式　,1,1102,1102,                    ,2019/1/20,
85398,100,ディアスミレット                        ,式　,1,1296,1296,                    ,2019/1/20,
85398,101,ディアスＭ                              ,式　,1,1922,1922,                    ,2019/1/20,
85398,102,フォーブル松南                          ,式　,1,486,486,                    ,2019/1/20,
85398,103,ウエストヒルズ                          ,式　,1,1296,1296,                    ,2019/1/20,
85398,104,フレグランス布施屋                      ,式　,1,756,756,                    ,2019/1/20,
85398,105,ディアス小雑賀                          ,式　,1,832,832,                    ,2019/1/20,
85398,106,ラ・サルデーヌ                          ,式　,1,3175,3175,                    ,2019/1/20,
85398,107,ディアス黒江                            ,式　,1,1296,1296,                    ,2019/1/20,
85398,108,ディアス藤本                            ,式　,1,486,486,                    ,2019/1/20,
85398,109,ディアス藤本Ⅱ                          ,式　,1,486,486,                    ,2019/1/20,
85398,110,ディアスウチタ                          ,式　,1,486,486,                    ,2019/1/20,
85398,111,フレグランスうの                        ,式　,1,1291,1291,                    ,2019/1/20,
85398,112,マイルドディアスきし                    ,式　,1,756,756,                    ,2019/1/20,
85398,113,フレグランスⅠ                          ,式　,1,756,756,                    ,2019/1/20,
85398,114,ディアス寿里                            ,式　,1,1372,1372,                    ,2019/1/20,
85398,115,フレグランス宮原                        ,式　,1,950,950,                    ,2019/1/20,
85398,116,ディアスミニ                            ,式　,1,486,486,                    ,2019/1/20,
85398,117,ディアス一本松                          ,式　,1,2333,2333,                    ,2019/1/20,
85398,118,ディアス城山                            ,式　,1,756,756,                    ,2019/1/20,
85398,119,フレグランス池尻                        ,式　,1,486,486,                    ,2019/1/20,
85398,120,フレグランス大宮                        ,式　,1,680,680,                    ,2019/1/20,
85398,121,楠見中ディアス                          ,式　,1,950,950,                    ,2019/1/20,
85398,122,セフィラ　プラッツ                      ,式　,1,756,756,                    ,2019/1/20,
85398,123,ハイツ楠                                ,式　,1,486,486,                    ,2019/1/20,
85398,124,サニーコート                            ,式　,1,1404,1404,                    ,2019/1/20,
85398,125,フォーレスうえだ                        ,式　,1,1663,1663,                    ,2019/1/20,
85398,126,ハイツ萩                                ,式　,1,680,680,                    ,2019/1/20,
85398,127,フォーレス有本                          ,式　,1,1026,1026,                    ,2019/1/20,
85398,128,楠見中ディアスⅡ                        ,式　,1,486,486,                    ,2019/1/20,
85398,129,ハイツ森                                ,式　,1,1026,1026,                    ,2019/1/20,
85398,130,フォーレス花野                          ,式　,1,1145,1145,                    ,2019/1/20,
85398,131,フレグランス小雑賀                      ,式　,1,756,756,                    ,2019/1/20,
85398,132,グリーンルーフ塩屋                      ,式　,1,486,486,                    ,2019/1/20,
85398,133,フレグランス南紀の台                    ,式　,1,972,972,                    ,2019/1/20,
85398,134,グリーンルーフＣｏｃｃｏ                ,式　,1,486,486,                    ,2019/1/20,
85398,135,ハイツ楠Ⅱ                              ,式　,1,486,486,                    ,2019/1/20,
85398,136,グリーンルーフ妙寺                      ,式　,1,972,972,                    ,2019/1/20,
85398,137,シャーメゾン山中                        ,式　,1,486,486,                    ,2019/1/20,
85398,138,シャーメゾン高松                        ,式　,1,756,756,                    ,2019/1/20,
85398,139,メゾン雑賀                              ,式　,1,486,486,                    ,2019/1/20,
85398,140,グリーンルーフのうがわ                  ,式　,1,950,950,                    ,2019/1/20,
85398,141,ドエルＫ                                ,式　,1,486,486,                    ,2019/1/20,
85398,142,シャーメゾン山崎                        ,式　,1,1296,1296,                    ,2019/1/20,
85398,143,シャーメゾン新堂                        ,式　,1,1836,1836,                    ,2019/1/20,
85398,144,シャーメゾン小雑賀                      ,式　,1,1026,1026,                    ,2019/1/20,
85398,145,エクセレンス六十谷                      ,式　,1,756,756,                    ,2019/1/20,
85398,146,シャーメゾンＨＡＭＡＩＣＨＩ            ,式　,1,972,972,                    ,2019/1/20,
85398,147,シャーメゾン打田                        ,式　,1,1026,1026,                    ,2019/1/20,
85398,148,シャーメゾン堀口                        ,式　,1,1296,1296,                    ,2019/1/20,
85398,149,シャーメゾン新堂Ⅱ                      ,式　,1,1026,1026,                    ,2019/1/20,
85398,150,シャーメゾンキタグチ                    ,式　,1,486,486,                    ,2019/1/20,
85398,151,セファミ荊本                            ,式　,1,1026,1026,                    ,2019/1/20,
85398,152,フォーレスＩ＆Ｎ                        ,式　,1,486,486,                    ,2019/1/20,
85398,153,シャーメゾンＭ                          ,式　,1,486,486,                    ,2019/1/20,
85398,154,ヴィンヤードハウスⅢ                    ,式　,1,486,486,                    ,2019/1/20,
85398,155,エクセレンス六十谷Ⅱ                    ,式　,1,756,756,                    ,2019/1/20,
85398,156,ガーデンハイツ湯浅                      ,式　,1,756,756,                    ,2019/1/20,
85398,157,ルミエール湊                            ,式　,1,756,756,                    ,2019/1/20,
85398,158,シャーメゾン紀峰                        ,式　,1,756,756,                    ,2019/1/20,
85398,159,グランメール福島                        ,式　,1,756,756,                    ,2019/1/20,
85398,160,パールハイツ箕島                        ,式　,1,680,680,                    ,2019/1/20,
85398,161,ワイズヴィラ                            ,式　,1,540,540,                    ,2019/1/20,
85398,162,フォーレス・ノベル                      ,式　,1,756,756,                    ,2019/1/20,
85398,163,藤栄ハイツ                              ,式　,1,680,680,                    ,2019/1/20,
85398,164,ラ・サルデーヌⅡ                        ,式　,1,486,486,                    ,2019/1/20,
85398,165,メゾン・ルテシィア                      ,式　,1,486,486,                    ,2019/1/20,
85398,166,シャーメゾン下津                        ,式　,1,680,680,                    ,2019/1/20,
85398,167,リヴェール　ヒデ                        ,式　,1,756,756,                    ,2019/1/20,
85398,168,シャーメゾンくすの木                    ,式　,1,1944,1944,                    ,2019/1/20,
85398,169,シャーメゾン笠松                        ,式　,1,756,756,                    ,2019/1/20,
85398,170,サニーハイツ向島                        ,式　,1,486,486,                    ,2019/1/20,
85398,171,パークハイツ                            ,式　,1,486,486,                    ,2019/1/20,
85398,172,リバーサイド湯浅                        ,式　,1,756,756,                    ,2019/1/20,
85398,173,ラガール湯浅                            ,式　,1,486,486,                    ,2019/1/20,
85398,174,五月ハイツ                              ,式　,1,1361,1361,                    ,2019/1/20,
85398,175,アン・セリジェ                          ,式　,1,756,756,                    ,2019/1/20,
85398,176,ブランシェ前田                          ,式　,1,756,756,                    ,2019/1/20,
85398,177,シャーメゾン青木                        ,式　,1,756,756,                    ,2019/1/20,
85398,178,フォーナス                              ,式　,1,950,950,                    ,2019/1/20,
85398,179,パレスデュオ・照（テラス）              ,式　,1,756,756,                    ,2019/1/20,
85398,180,シャーメゾンハーヴェスト                ,式　,1,756,756,                    ,2019/1/20,
85398,181,クレール松ヶ丘                          ,式　,1,486,486,                    ,2019/1/20,
85398,182,クレール                                ,式　,1,756,756,                    ,2019/1/20,
85398,183,アン・セリジェ　Ⅱ                      ,式　,1,486,486,                    ,2019/1/20,
85398,184,フレグランス二里ヶ浜                    ,式　,1,756,756,                    ,2019/1/20,
85398,185,アベニール                              ,式　,1,756,756,                    ,2019/1/20,
85398,186,ディアス赤坂                            ,式　,1,756,756,                    ,2019/1/20,
85398,187,カサ・フィオーレＦＧ                    ,式　,1,756,756,                    ,2019/1/20,
85398,188,ブランシェ旭　Ａ棟                      ,式　,1,486,486,                    ,2019/1/20,
85398,189,ブランシェ旭　Ｂ棟                      ,式　,1,486,486,                    ,2019/1/20,
85398,190,シャーメゾン安上                        ,式　,1,950,950,                    ,2019/1/20,
85398,191,フローラ                                ,式　,1,756,756,                    ,2019/1/20,
85398,192,ワイズコート                            ,式　,1,486,486,                    ,2019/1/20,
85398,193,シャーメゾン西高松                      ,式　,1,486,486,                    ,2019/1/20,
85398,194,シャーメゾン木ノ本                      ,式　,1,680,680,                    ,2019/1/20,
85398,195,ブランシェＳ                            ,式　,1,680,680,                    ,2019/1/20,
85398,196,ディアスＡＫＩＨＯ                      ,式　,1,680,680,                    ,2019/1/20,
85398,197,シャンブルＭ                            ,式　,1,950,950,                    ,2019/1/20,
85398,198,シャーメゾン幸輝                        ,式　,1,1145,1145,                    ,2019/1/20,
85398,199,ボナール千且                            ,式　,1,756,756,                    ,2019/1/20,
85398,200,イマージュ浜の宮                        ,式　,1,486,486,                    ,2019/1/20,
85398,201,ヴィラ天神崎                            ,式　,1,918,918,                    ,2019/1/20,
85398,202,シャーメゾンフクイ                      ,式　,1,486,486,                    ,2019/1/20,
85398,203,アヴェンヌ太田                          ,式　,1,1102,1102,                    ,2019/1/20,
85398,204,メゾネット松島                          ,式　,1,486,486,                    ,2019/1/20,
85398,205,シャーメゾン今福                        ,式　,1,486,486,                    ,2019/1/20,
85398,206,イマージュ浜の宮Ⅱ                      ,式　,1,680,680,                    ,2019/1/20,
85398,207,ＫＹＡＲＡ　ＭＡＩＳＯＮ　Ⅱ            ,式　,1,486,486,                    ,2019/1/20,
85398,208,シャーメゾン西浜Ａ                      ,式　,1,680,680,                    ,2019/1/20,
85398,209,和歌浦ガーデンテラス                    ,式　,1,1296,1296,                    ,2019/1/20,
85398,210,シャーメゾン彩都Ａ                      ,式　,1,680,680,                    ,2019/1/20,
85398,211,シャーメゾンロイヤルヒルズⅠ            ,式　,1,486,486,                    ,2019/1/20,
85398,212,シャーメゾン下津野                      ,式　,1,1145,1145,                    ,2019/1/20,
85398,213,シャーメゾン砂山南                      ,式　,1,5800,5800,                    ,2019/1/20,
85398,214,べレオＫ                                ,式　,1,2030,2030,                    ,2019/1/20,
85398,215,べレオ太田                              ,式　,1,2030,2030,                    ,2019/1/20,
85398,216,シャーメゾンｂｒｉｌｌｉａｎｔ          ,式　,1,756,756,                    ,2019/1/20,
85398,217,べレオ新通                              ,式　,1,2030,2030,                    ,2019/1/20,
85398,218,べレオ堀止西                            ,式　,1,2030,2030,                    ,2019/1/20,
85398,219,ベレオ西浜ハーモニーガーデン            ,式　,1,3046,3046,                    ,2019/1/20,
85398,220,ヴィレッジ三年坂                        ,式　,1,4061,4061,                    ,2019/1/20,
85398,221,ベレオ園部                              ,式　,1,3046,3046,                    ,2019/1/20,
85398,222,ガーデンハイツⅡ                        ,式　,1,756,756,                    ,2019/1/20,
85398,223,コラール堀止                            ,式　,1,756,756,                    ,2019/1/20,
85398,224,シャーメゾン葵                          ,式　,1,486,486,                    ,2019/1/20,
85398,225,シャーメゾンＷＩＬＬ                    ,式　,1,756,756,                    ,2019/1/20,
85398,226,ベルデ堀口                              ,式　,1,2030,2030,                    ,2019/1/20,
85398,227,ＳｈａＭａｉｓｏｎ　ＮＡ                ,式　,1,756,756,                    ,2019/1/20,
85398,228,ベレオＢｒｉｌｌｉａｎｔ                ,式　,1,1620,1620,                    ,2019/1/20,
85398,229,ベレオ紀三井寺                          ,式　,1,1080,1080,                    ,2019/1/20,
85398,230,ベレオけやき                            ,式　,1,4061,4061,                    ,2019/1/20,
85398,231,シャーメゾン松江北                      ,式　,1,486,486,                    ,2019/1/20,
85398,232,シャーメゾンＬａＬａ                    ,式　,1,756,756,                    ,2019/1/20,
85398,233,ベレオコスモ                            ,式　,1,1620,1620,                    ,2019/1/20,
85398,234,ベレオ小堀                              ,式　,1,4061,4061,                    ,2019/1/20,
85398,235,メゾン・ド・ベレオ                      ,式　,1,1620,1620,                    ,2019/1/20,
85398,236,ベレオ小野町                            ,式　,1,2030,2030,                    ,2019/1/20,
85398,237,シャーメソン宝亀                        ,式　,1,3391,3391,                    ,2019/1/20,
85398,238,シャーメゾン彩花                        ,式　,1,972,972,                    ,2019/1/20,
85398,239,ベレオ寺町通り                          ,式　,1,3046,3046,                    ,2019/1/20,
85398,240,ディアス松野                            ,式　,1,1026,1026,                    ,2019/1/20,
85398,241,ベレオ広瀬                              ,式　,1,5800,5800,                    ,2019/1/20,
85416,1,消防設備保守点検                        ,　　,      ,         ,          ,                    ,2019/1/20,
85416,2,ステージ金池（総合点検）                ,式　,1,50000,50000,1/19・20            ,2019/1/20,
85413,1,マスターズゴルフ　平田寮                ,　　,      ,         ,          ,                    ,2019/1/18,
85413,2,誤報調査に伴う感知器取替工事            ,式　,1,34000,34000,5/10・1/18          ,2019/1/18,
85437,1,伊藤忠ロジスティクス                    ,　　,      ,         ,          ,                    ,2019/1/18,
85437,2,漏電修理                                ,式　,1,29000,29000,1月18日,2019/1/18,
85371,1,パルビル　電球交換                      ,　　,      ,         ,          ,                    ,2019/1/17,
85371,2,1月7日,　　,      ,         ,          ,                    ,2019/1/17,
85371,3,２階　廊下　ＦＬ２０ＳＳ                ,本　,1,340,340,                    ,2019/1/17,
85371,4,３階　廊下　表示灯球                    ,個　,1,150,150,                    ,2019/1/17,
85371,5,取替費                                  ,式　,1,2000,2000,                    ,2019/1/17,
85371,6,1月17日,　　,      ,         ,          ,                    ,2019/1/17,
85371,7,３階　廊下　ＦＬ２０ＳＳ                ,本　,1,340,340,                    ,2019/1/17,
85371,8,取替費                                  ,式　,1,1000,1000,                    ,2019/1/17,
85372,1,ダイヤモンドプラザ　電球交換            ,　　,      ,         ,          ,                    ,2019/1/17,
85372,2,1月17日,　　,      ,         ,          ,                    ,2019/1/17,
85372,3,２階　廊下　シリカ球                    ,個　,1,350,350,                    ,2019/1/17,
85372,4,取替費                                  ,式　,1,1000,1000,                    ,2019/1/17,
85394,1,住金　高橋組                            ,　　,      ,         ,          ,                    ,2019/1/17,
85394,2,事務所　電気工事                        ,式　,1,80000,80000,1/12・17            ,2019/1/17,
85382,1,消防設備保守点検                        ,　　,      ,         ,          ,                    ,2019/1/17,
85382,2,Ｄ－ＲＯＯＭ花みずき（機器点検）        ,式　,1,7750,7750,1月17日,2019/1/17,
85382,3,カーザエフリール（機器点検）            ,式　,1,8625,8625,1月17日,2019/1/17,
85382,4,パールリーフ高松（機器点検）            ,式　,1,5750,5750,1月17日,2019/1/17,
85429,1,ノーススタービル浜松　604号室           ,　　,      ,         ,          ,                    ,2019/1/17,
85429,2,消防設備工事                            ,式　,1,500000,500000,12/26～1/17         ,2019/1/17,
85355,1,セジュールＮ　101号室                   ,　　,      ,         ,          ,1月16日,2019/1/16,
85355,2,住警器(取付費込)                        ,台　,1,3000,3000,                    ,2019/1/16,
85387,1,和歌山県立南部高等学校                  ,　　,      ,         ,          ,                    ,2019/1/16,
85387,2,変電設備設置届出作成                    ,式　,1,10000,10000,                    ,2019/1/16,
85383,1,くじら共同作業所様                      ,　　,      ,         ,          ,1月16日,2019/1/16,
85383,2,消火器10型                              ,本　,1,4500,4500,                    ,2019/1/16,
85383,3,設置台                                  ,台　,1,1200,1200,                    ,2019/1/16,
85445,1,123横浜西口店                           ,　　,      ,         ,          ,                    ,2019/1/16,
85445,2,緊急対応費                              ,式　,1,12800,12800,1月16日,2019/1/16,
85399,1,三菱電機㈱7工場                         ,　　,      ,         ,          ,                    ,2019/1/15,
85399,2,新Ｋ納区新設計画                        ,式　,1,312000,312000,12/10～1/15         ,2019/1/15,
85354,1,注第Y-44204号                           ,　　,      ,         ,          ,                    ,2019/1/15,
85354,2,大阪国際石油5地区協力会社第4事務所建設工,　　,      ,         ,          ,                    ,2019/1/15,
85354,3,機械設備工事\15500000の内出来高90％     ,式　,1,6200000,6200000,                    ,2019/1/15,
