"売上№=masterid,dempyounum",売上日=uriagebi,行№=num,品名=pro,単位=tani,数量=amount,単価=tanka,金額=price,備考=bik
72197,2009/3/20,2,44250,人員,1,18000,18000,
72197,2009/3/20,3,44251,人員,1,18000,18000,
72197,2009/3/20,4,44252,人員,1,18000,18000,
72197,2009/3/20,5,44253,人員,1,18000,18000,
72197,2009/3/20,6,44254,人員,1,18000,18000,
72201,2009/3/20,1,コスモ応援分,　　,      ,         ,          ,
72201,2009/3/20,2,44257,人員,1,18000,18000,
72201,2009/3/20,3,44258,人員,1,18000,18000,
72201,2009/3/20,4,44259,人員,1,18000,18000,
72201,2009/3/20,5,44260,人員,1,18000,18000,
72201,2009/3/20,6,44261,人員,1,18000,18000,
72201,2009/3/20,7,44264,人員,1,18000,18000,
72201,2009/3/20,8,44265,人員,1,18000,18000,
72201,2009/3/20,9,44266,人員,1,18000,18000,
72201,2009/3/20,10,44267,人員,1,18000,18000,
72201,2009/3/20,11,44268,人員,1,18000,18000,
72201,2009/3/20,12,44271,人員,1,18000,18000,
72201,2009/3/20,13,44272,人員,1,18000,18000,
72201,2009/3/20,14,44273,人員,1,18000,18000,
72201,2009/3/20,15,44274,人員,1,18000,18000,
72206,2009/3/20,1,南海化学工業　塩化工ｼｽﾃﾑ棟新設,　　,      ,         ,          ,
72206,2009/3/20,2,消防設備工事,式　,1,880000,880000,
72136,2009/3/20,1,ｳｪｽﾄｳﾞｨﾚｯｼﾞ2000Ⅱ　消防設備点検,式　,1,23620,23620,
72137,2009/3/20,1,ラフォーレ壱番館　消防設備点検,式　,1,23280,23280,
72138,2009/3/20,1,セレナ中島　消防設備点検,式　,1,26640,26640,
72139,2009/3/20,1,グリーンフル中島　消防設備点検,式　,1,25280,25280,
72147,2009/3/20,1,三菱電機株式会社冷熱システム製作所,　　,      ,         ,          ,
72147,2009/3/20,2,第2A工場下屋,式　,1,140000,140000,
72148,2009/3/20,1,消防設備保守点検,式　,1,120000,120000,
72149,2009/3/20,1,医療法人裕紫会　中谷病院,　　,      ,         ,          ,
72149,2009/3/20,2,消防設備保守点検,式　,1,270000,270000,
72150,2009/3/20,1,医療法人裕紫会　中谷病院,　　,      ,         ,          ,
72150,2009/3/20,2,誘導灯及びｽﾌﾟﾘﾝｸﾗｰ設備改修,式　,1,620000,620000,
72151,2009/3/20,1,医療法人裕紫会　中谷病院,　　,      ,         ,          ,
72151,2009/3/20,2,感知器増設,式　,1,8000,8000,
72152,2009/3/20,1,医療法人裕紫会　中谷病院,　　,      ,         ,          ,
72152,2009/3/20,2,消火器取替,式　,1,278100,278100,
72130,2009/3/20,1,きのかわふるさと村きずな福祉作業場,　　,      ,         ,          ,
72130,2009/3/20,2,消防手続立会,式　,1,30000,30000,
72130,2009/3/20,3,消火器　ABC10型,本　,2,4500,9000,
72130,2009/3/20,4,消火器設置台,台　,2,1000,2000,
72178,2009/3/20,1,スーパー根来　消防設備点検,式　,1,20000,20000,
72166,2009/3/19,1,アーバンハウス,　　,      ,         ,          ,
72166,2009/3/19,2,消火器　ABC4型,本　,1,3800,3800,
72166,2009/3/19,3,同上処分費,本　,1,600,600,
72167,2009/3/19,1,タウニィー美園,　　,      ,         ,          ,
72167,2009/3/19,2,消火器４本交換（10型）処分費含,本　,4,5800,23200,
72174,2009/3/18,1,サンパレス21,　　,      ,         ,          ,
72174,2009/3/18,2,豊中　ｻﾝﾊﾟﾚｽ21蛍池Ⅱ工事,式　,1,85000,85000,
72190,2009/3/18,1,永山病院　ﾊﾟｯｹｰｼﾞ据付,式　,1,80000,80000,
72175,2009/3/18,1,ジャスコ日根野店　炎感知器移設工事,式　,1,60000,60000,
72162,2009/3/17,1,ピボ和泉中央（浜学園和泉中央）工事,式　,1,242000,242000,
72162,2009/3/17,2,　,　　,      ,         ,          ,
72183,2009/3/16,1,ﾗｲｵﾝｽﾞﾏﾝｼｮﾝ中松江　消防設備点検,式　,1,71280,71280,
72188,2009/3/16,1,高倉小学校外21施設　消防用設備等修繕,式　,1,1500000,1500000,
72164,2009/3/16,1,ホテルシルフ様,　　,      ,         ,          ,
72164,2009/3/16,2,火災通報装置ロム交換,式　,1,20000,20000,
72128,2009/3/16,1,和歌山工業高専福利センター,　　,      ,         ,          ,
72128,2009/3/16,2,自動火災報知設備工事,式　,1,         ,282000,
72129,2009/3/16,1,和歌山工業高専福利センター,　　,      ,         ,          ,
72129,2009/3/16,2,階段　光電式ｽﾎﾟｯﾄ型感知器取替,式　,1,         ,8000,
72161,2009/3/14,1,三菱電機株式会社冷熱ｼｽﾃﾑ製作所,　　,      ,         ,          ,
72161,2009/3/14,2,１工場３階　機械電源工事,式　,1,20000,20000,
72146,2009/3/14,1,三菱電機株式会社冷熱システム製作所,　　,      ,         ,          ,
72146,2009/3/14,2,１Ｌ工場パッケージ移設工事,式　,1,60000,60000,
72117,2009/3/14,1,弱電工事　Ａ－１,式　,1,         ,50000,
72118,2009/3/14,1,弱電工事　Ａ－２,式　,1,         ,50000,
72119,2009/3/14,1,弱電工事　Ａ－３,式　,1,         ,50000,
72120,2009/3/14,1,弱電工事　Ｂ－１,式　,1,         ,48000,
72121,2009/3/14,1,弱電工事　Ｂ－２,式　,1,         ,48000,
72122,2009/3/14,1,弱電工事　Ｄ－１,式　,1,         ,37000,
72123,2009/3/14,1,弱電工事　Ｄ－２,式　,1,         ,37000,
72125,2009/3/13,1,パチンコ　プラチナ,　　,      ,         ,          ,
72125,2009/3/13,2,消火器（10型）詰替,本　,4,2800,11200,
72125,2009/3/13,3,表示灯カバー,個　,2,580,1160,
72125,2009/3/13,4,100V表示灯用電球,個　,2,120,240,
72160,2009/3/13,1,三菱電機株式会社冷熱ｼｽﾃﾑ製作所,　　,      ,         ,          ,
72160,2009/3/13,2,三菱１工場３Ｆ　結線,式　,1,10000,10000,
72115,2009/3/12,1,インター１２３　消防設備点検,式　,1,150000,150000,
72115,2009/3/12,2,防火対象物点検,式　,1,64000,64000,
72132,2009/3/11,1,消火器ＢＯＸ,台　,2,3000,6000,
72127,2009/3/11,1,注番：DEC1206,　　,      ,         ,          ,
72127,2009/3/11,2,消火器　粉末ABC10型,本　,1,4500,4500,
72168,2009/3/10,1,常備灯　BF-541P,台　,4,1200,4800,
72159,2009/3/10,1,三菱電機株式会社冷熱ｼｽﾃﾑ製作所,　　,      ,         ,          ,
72159,2009/3/10,2,シートハウス撤去工事,式　,1,1000000,1000000,
72114,2009/3/10,1,グリーンフル藤井,　　,      ,         ,          ,
72114,2009/3/10,2,消火器　ABC4型,本　,1,3800,3800,
72114,2009/3/10,3,同上処分費,本　,1,600,600,
72133,2009/3/10,1,貴志川高等学校　様,　　,      ,         ,          ,
72133,2009/3/10,2,ガス漏れ改修,式　,1,190000,190000,
72134,2009/3/10,1,貴志川高等学校　様,　　,      ,         ,          ,
72134,2009/3/10,2,ガス感知器交換（3月10日）定価11400円,ヶ　,1,9000,9000,
72135,2009/3/10,1,貴志川高等学校　様,　　,      ,         ,          ,
72135,2009/3/10,2,ｶﾞｽ感知器交換(20年12月26日)定価11400円,ヶ　,1,9000,9000,
72155,2009/3/9,1,ひまわり作業所,　　,      ,         ,          ,
72155,2009/3/9,2,自動火災報知設備ﾃｽﾄ及び手続立会試験費,式　,1,50000,50000,
72113,2009/3/9,1,サンシティ金池,　　,      ,         ,          ,
72113,2009/3/9,2,消火器　ABC4型,本　,1,3800,3800,
72113,2009/3/9,3,同上処分費,本　,1,600,600,
72156,2009/3/9,1,3月9日 エクロールプラザ,　　,      ,         ,          ,
72156,2009/3/9,2,３Ｆ５部屋　バルサン,式　,1,10000,10000,
72170,2009/3/7,1,三菱電機株式会社冷熱ｼｽﾃﾑ製作所,　　,      ,         ,          ,
72170,2009/3/7,2,1工場　2階　照明増設及び清掃,式　,1,15000,15000,
72189,2009/3/5,1,FP8×4,ｍ　,12,750,9000,
72189,2009/3/5,2,FP8×3,ｍ　,12,650,7800,
72112,2009/3/5,1,誘導灯バッテリー　FK136,　　,1,4800,4800,
72171,2009/3/4,1,あすなろ共同作業所,　　,      ,         ,          ,
72171,2009/3/4,2,自動火災報知機設備工事,式　,1,30000,30000,
72169,2009/3/4,1,和歌山東警察署　設備点検業務,式　,1,29000,29000,
72169,2009/3/4,2,煙感知器　光電式ｽﾎﾟｯﾄ型　2種,個　,1,10000,10000,
72158,2009/3/4,1,三菱電機株式会社冷熱ｼｽﾃﾑ製作所,　　,      ,         ,          ,
72158,2009/3/4,2,電話幹線工事,式　,1,250000,250000,
72116,2009/3/4,1,鳥好本店様,　　,      ,         ,          ,
72116,2009/3/4,2,消防届作成及び検査立会,式　,1,         ,25000,
72109,2009/3/3,1,コスモ応援分,　　,      ,         ,          ,
72109,2009/3/3,2,44224,人員,1,18000,18000,
72109,2009/3/3,3,44225,人員,1,18000,18000,
72109,2009/3/3,4,44226,人員,1,18000,18000,
72109,2009/3/3,5,44230,人員,1,18000,18000,
72109,2009/3/3,6,44236,人員,1,18000,18000,
72109,2009/3/3,7,44237,人員,1,18000,18000,
72109,2009/3/3,8,44239,人員,1,18000,18000,
72109,2009/3/3,9,44240,人員,1,18000,18000,
72109,2009/3/3,10,44243,人員,1,18000,18000,
72109,2009/3/3,11,44244,人員,1,18000,18000,
72109,2009/3/3,12,44245,人員,1,18000,18000,
72109,2009/3/3,13,44246,人員,1,18000,18000,
72109,2009/3/3,14,44247,人員,1,18000,18000,
72110,2009/3/3,1,成和マンション　消防設備工事,式　,1,         ,393300,
72107,2009/3/2,1,3月2日　ダイヤモンドプラザ電球交換,　　,      ,         ,          ,
72107,2009/3/2,2,1階　ﾃﾅﾝﾄ　誘導灯　直管FL10W,本　,1,240,240,
72107,2009/3/2,3,交換費,式　,1,1000,1000,
72106,2009/3/2,1,能美防災様,　　,      ,         ,          ,
72106,2009/3/2,2,熱感知器　定温式　ｽﾎﾟｯﾄ型　1種 防水,ヶ　,1,1170,1170,
72172,2009/2/28,1,三菱電機株式会社冷熱ｼｽﾃﾑ製作所,　　,      ,         ,          ,
72172,2009/2/28,2,２Ａ工場喫煙所設置に伴う,　　,      ,         ,          ,
72172,2009/2/28,3,感知器撤去及び再取付,式　,1,15000,15000,
72157,2009/2/28,1,紀北防災　屋内消火栓テスト,式　,1,15000,15000,
72131,2009/2/28,1,住金ステンレス　事務所,　　,      ,         ,          ,
72131,2009/2/28,2,感知器撤去・取付,式　,1,20000,20000,
72124,2009/2/26,1,御坊高専　避難はしご　設置工事,式　,1,         ,136000,
72154,2009/2/22,1,県営団地,　　,      ,         ,          ,
72154,2009/2/22,2,消防設備保守点検,式　,1,20000,20000,
72163,2009/2/21,1,三菱電機株式会社冷熱ｼｽﾃﾑ製作所,　　,      ,         ,          ,
72163,2009/2/21,2,４工場２階　コンセント移設,式　,1,15000,15000,
710,2009/2/20,1,給湯循環ラインポンプ修理,式　,1,         ,34000,
686,2009/2/20,1,御坊広域清掃センター　消防設備点検,式　,1,70000,70000,
675,2009/2/20,1,ラ・アンドリーナ　消防設備点検,式　,1,23840,23840,
676,2009/2/20,1,ハイツＮ川永　消防設備点検,式　,1,11250,11250,
677,2009/2/20,1,サクラマンション紀伊　消防設備点検,式　,1,37600,37600,
678,2009/2/20,1,サクラビル　消防設備点検,式　,1,26070,26070,
679,2009/2/20,1,ロイヤル21　消防設備点検,式　,1,29790,29790,
680,2009/2/20,1,グランディール21　消防設備点検,式　,1,37140,37140,
681,2009/2/20,1,セジュール中之島　消防設備点検,式　,1,17280,17280,
682,2009/2/20,1,グリーンフル堀井　消防設備点検,式　,1,32820,32820,
695,2009/2/20,1,2月20日　エクロールプラザ電球交換,　　,      ,         ,          ,
695,2009/2/20,2,６階　廊下　ｽﾘﾑ球,本　,1,1600,1600,
695,2009/2/20,3,５階　廊下　ｽﾘﾑ球,本　,2,1600,3200,
695,2009/2/20,4,２階　ﾐﾆｸﾘﾌﾟﾄﾝ球,個　,1,450,450,
695,2009/2/20,5,交換費,式　,1,4000,4000,
72111,2009/2/20,1,御坊クリーンセンター　消防設備点検,式　,1,         ,60000,
702,2009/2/20,1,ジップドラッグ高野口店,　　,      ,         ,          ,
702,2009/2/20,2,自動火災報知設置工事,式　,1,         ,370000,
689,2009/2/20,1,和歌山県立医科大学付属病院,　　,      ,         ,          ,
689,2009/2/20,2,看護師宿舎ﾘﾊﾞｰｻｲﾄﾞﾊｲﾂはまゆう,　　,      ,         ,          ,
689,2009/2/20,3,消防設備点検,式　,1,         ,210000,
705,2009/2/20,1,コーポ小松原,　　,      ,         ,          ,
705,2009/2/20,2,感知器撤去取付,　　,      ,         ,          ,
705,2009/2/20,3,熱感知器　差動式ｽﾎﾟｯﾄ型　２種,ヶ　,1,1580,1580,
705,2009/2/20,4,熱感知器　定温式ｽﾎﾟｯﾄ型　１種防水,ヶ　,1,1080,1080,
705,2009/2/20,5,熱感知器　定温式ｽﾎﾟｯﾄ型　特種,ヶ　,1,1420,1420,
705,2009/2/20,6,工事費,式　,1,         ,10000,
674,2009/2/20,1,マルテン,　　,      ,         ,          ,
674,2009/2/20,2,消火器　ABC　10型,本　,8,4500,36000,
674,2009/2/20,3,同上設置台,台　,7,1000,7000,
674,2009/2/20,4,消火器BOX,台　,1,3500,3500,
674,2009/2/20,5,消火器及び使用開始手続立会い試験費,式　,1,         ,15000,
690,2009/2/20,1,御坊セレモニーホール　消防設備点検,式　,1,130000,130000,
658,2009/2/19,1,カジケン様,　　,      ,         ,          ,
658,2009/2/19,2,スカイシティー　排煙口スイッチ移設,式　,1,         ,190000,
667,2009/2/19,1,2月19日　ﾜｰﾙﾄﾞﾌﾟﾗｻﾞ南海　電球交換,　　,      ,         ,          ,
667,2009/2/19,2,外部　ﾊﾛｹﾞﾝ電球　110V130W,個　,1,1800,1800,
667,2009/2/19,3,外部　ﾊﾛｹﾞﾝ電球　CDM-T70W/830,個　,1,9500,9500,
667,2009/2/19,4,交換費,式　,1,2000,2000,
694,2009/2/19,1,ＭＪプラザ５階,　　,      ,         ,          ,
694,2009/2/19,2,漏電調査及び修繕工事,式　,1,50000,50000,
671,2009/2/19,1,リバーサイド六十谷,　　,      ,         ,          ,
671,2009/2/19,2,8F　感知器撤去及び再取付,式　,1,         ,10000,
663,2009/2/19,1,まえだ歯科様,　　,      ,         ,          ,
663,2009/2/19,2,消防手続立会試験,式　,1,         ,20000,
72105,2009/2/18,1,スタジオアリス貝塚店様,　　,      ,         ,          ,
72105,2009/2/18,2,消防設備工事,式　,1,300000,300000,
661,2009/2/18,1,協和中之島ビル,　　,      ,         ,          ,
661,2009/2/18,2,自動火災報知設備工事,式　,1,51000,51000,
664,2009/2/17,1,ﾗｲｵﾝｽﾞﾏﾝｼｮﾝ和歌山布施屋　消防設備点検,式　,1,58480,58480,
644,2009/2/17,1,2月17日　エクロールプラザ電球交換,　　,      ,         ,          ,
644,2009/2/17,2,2 階　非常階段　FL20W,本　,1,340,340,
644,2009/2/17,3,4 階　廊下　ｽﾘﾑ球,本　,1,1600,1600,
644,2009/2/17,4,4 階　誘導灯　FL32W,本　,1,480,480,
644,2009/2/17,5,6 階　非常階段　FL20W,本　,1,340,340,
644,2009/2/17,6,交換費,式　,1,4000,4000,
645,2009/2/17,1,杉本電工様,　　,      ,         ,          ,
645,2009/2/17,2,御坊マンション誤報改修に伴う,　　,      ,         ,          ,
645,2009/2/17,3,感知器　取替,式　,1,         ,12000,
645,2009/2/17,4,（差動式　ｽﾎﾟｯﾄ型　２種×１ヶ）,　　,      ,         ,          ,
539,2009/2/16,1,ＣＡＳＡ小松原,　　,      ,         ,          ,
539,2009/2/16,2,住警器 取付,個　,15,1000,15000,
638,2009/2/13,1,マルテン,　　,      ,         ,          ,
638,2009/2/13,2,消防設備工事,式　,1,         ,780000,
639,2009/2/13,1,マルテン倉庫,　　,      ,         ,          ,
639,2009/2/13,2,自動火災報知設備工事,式　,1,         ,300000,
654,2009/2/12,1,ひばりヶ丘安心ハウス,　　,      ,         ,          ,
654,2009/2/12,2,自動火災報知設備工事,式　,1,         ,250000,
636,2009/2/11,1,ベルメゾントーブ,　　,      ,         ,          ,
636,2009/2/11,2,住宅警報器取付,台　,3,1000,3000,
651,2009/2/10,1,和歌山病院,　　,      ,         ,          ,
651,2009/2/10,2,自動火災報知機　受信機　調査,式　,1,         ,20000,
699,2009/2/10,1,株式会社将勇興産（友田町）,　　,      ,         ,          ,
699,2009/2/10,2,ﾐﾆﾊﾛｹﾞﾝ電球　220V250W,個　,1,2000,2000,
699,2009/2/10,3,電球交換費,式　,1,1000,1000,
704,2009/2/9,1,ﾗｲｵﾝｽﾞﾏﾝｼｮﾝ和歌山船戸　消防設備点検,式　,1,32000,32000,
632,2009/2/9,1,松源　高野口分 （2/6　ｸﾛﾈｺﾔﾏﾄ便で送付）,　　,      ,         ,          ,
632,2009/2/9,2,発行ダイオード表示灯球,個　,1,800,800,
696,2009/2/9,1,株式会社将勇興産（友田町）,　　,      ,         ,          ,
696,2009/2/9,2,外部看板電球交換,　　,      ,         ,          ,
696,2009/2/9,3,直管　FL40W,本　,8,470,3760,
696,2009/2/9,4,直管　FL32W,本　,5,480,2400,
696,2009/2/9,5,直管　FL20W,本　,8,340,2720,
696,2009/2/9,6,自動点滅器,台　,1,1000,1000,
696,2009/2/9,7,交換費,式　,1,15000,15000,
696,2009/2/9,8,高所作業車,式　,1,20000,20000,
697,2009/2/9,1,韓のおしり（黒田）,　　,      ,         ,          ,
697,2009/2/9,2,外灯電球交換,　　,      ,         ,          ,
697,2009/2/9,3,RF110V/135WH,個　,1,960,960,
697,2009/2/9,4,交換費,式　,1,1000,1000,
634,2009/2/7,1,予備電源バッテリー　DC24V　0.6AH,　　,1,9450,9450,
657,2009/2/6,1,ﾗｲｵﾝｽﾞﾏﾝｼｮﾝ和歌山船戸,　　,      ,         ,          ,
657,2009/2/6,2,消火補給水槽　フタ改修,　　,1,         ,10000,
630,2009/2/6,1,御坊広域清掃センター,　　,      ,         ,          ,
630,2009/2/6,2,誘導灯電池取替,式　,1,         ,18900,
629,2009/2/6,1,斜降式救助袋　固定金具,式　,1,30000,30000,
628,2009/2/6,1,発信機　P-1　BV6123,個　,6,1840,11040,
628,2009/2/6,2,煙感知器　3種　BV45588,個　,2,8360,16720,
628,2009/2/6,3,差動　2種　BV2208K,個　,4,1320,5280,
628,2009/2/6,4,ベース　BUK4000,個　,6,260,1560,
621,2009/2/5,1,南大池ヴィレッジ,　　,      ,         ,          ,
621,2009/2/5,2,消火器　ABC4型,本　,1,3800,3800,
621,2009/2/5,3,処分費,式　,1,600,600,
622,2009/2/5,1,2月5日　ﾜｰﾙﾄﾞﾌﾟﾗｻﾞ南海　電球交換,　　,      ,         ,          ,
622,2009/2/5,2,5階　フロア　ﾊﾛｹﾞﾝ電球,個　,1,1600,1600,
622,2009/2/5,3,5階　階段　ﾐﾆｸﾘﾌﾟﾄﾝ電球,個　,1,450,450,
622,2009/2/5,4,交換費,式　,1,2000,2000,
622,2009/2/5,5,　,　　,      ,         ,          ,
612,2009/2/4,1,緩降機　D-2-600　ｶﾊﾞｰ,枚　,1,3000,3000,
612,2009/2/4,2,送水口　保護ﾌﾟﾚｰﾄ　100,枚　,1,1200,1200,
612,2009/2/4,3,消火栓ホース　40A,本　,1,6500,6500,
707,2009/2/3,1,ノルデンタワー,　　,      ,         ,          ,
707,2009/2/3,2,インターホン異常調査,式　,1,         ,10000,
656,2009/2/2,1,日根野ジャスコ店,　　,      ,         ,          ,
656,2009/2/2,2,放送設備調査,　　,1,         ,10000,
653,2009/2/2,1,御坊火力発電所,　　,      ,         ,          ,
653,2009/2/2,2,現場事務所,　　,      ,         ,          ,
653,2009/2/2,3,非常警報設備工事,式　,1,         ,120000,
627,2009/2/2,1,幸成様,　　,      ,         ,          ,
627,2009/2/2,2,消火器　ABC　10型,本　,6,4500,27000,
650,2009/2/2,1,和歌山大学,　　,      ,         ,          ,
650,2009/2/2,2,熱感知器　差動式　ｽﾎﾟｯﾄ型　2種（ﾆｯﾀﾝ）,台　,3,1665,4995,
609,2009/2/2,1,注番6B-241,　　,      ,         ,          ,
609,2009/2/2,2,消火器　SP-10X,ヶ　,1,4500,4500,
609,2009/2/2,3,ﾌｧｲﾔｰﾍﾞｰｽ　QⅡ,ヶ　,1,1000,1000,
610,2009/2/2,1,大阪府立砂川厚生福祉センターいずみ寮,　　,      ,         ,          ,
610,2009/2/2,2,改修電気設備工事,　　,      ,         ,          ,
610,2009/2/2,3,自火報設備,式　,1,         ,137000,
626,2009/1/31,1,ニトリ,　　,      ,         ,          ,
626,2009/1/31,2,消火栓ポンプ盤　改造工事,式　,1,         ,25000,
706,2009/1/31,1,泉南タマイグループホーム,　　,      ,         ,          ,
706,2009/1/31,2,ｽﾌﾟﾘﾝｸﾗｰ設備工事,式　,1,         ,18000,
624,2009/1/31,1,みどりクリニック,　　,      ,         ,          ,
624,2009/1/31,2,差動式感知器配線取付,式　,1,         ,20000,
608,2009/1/31,1,1月31日　エクロールプラザ電球交換,　　,      ,         ,          ,
608,2009/1/31,2,５階　廊下　ﾆｯﾎﾟｳ　ｽﾘﾑ球,本　,1,1600,1600,
608,2009/1/31,3,交換費,式　,1,1000,1000,
652,2009/1/31,1,さくらヶ丘病院改修,　　,      ,         ,          ,
652,2009/1/31,2,差動式ｽﾎﾟｯﾄ型感知器,個　,1,1580,1580,
652,2009/1/31,3,工事費（撤去費含む）,式　,1,         ,20000,
596,2009/1/30,1,煙感知器　光電式　ｽﾎﾟｯﾄ型　2種,個　,2,9420,18840,
607,2009/1/30,1,和歌山労災病院,　　,      ,         ,          ,
607,2009/1/30,2,電気設備工事　（追加）,式　,1,30000,30000,
625,2009/1/28,1,1月28日　エクロールプラザ電球交換,　　,      ,         ,          ,
625,2009/1/28,2,７階　廊下　ｽﾘﾑ球,本　,1,1600,1600,
625,2009/1/28,3,５階　廊下　ｽﾘﾑ球,本　,1,1600,1600,
625,2009/1/28,4,３階　廊下　ｽﾘﾑ球,本　,1,1600,1600,
625,2009/1/28,5,交換費,式　,1,3000,3000,
583,2009/1/27,1,和歌山県警察本部　機動隊,　　,      ,         ,          ,
583,2009/1/27,2,誘導灯改修工事,式　,1,23000,23000,
573,2009/1/26,1,注番：DEB6532,　　,      ,         ,          ,
573,2009/1/26,2,日高川町　寒川保育所,　　,      ,         ,          ,
573,2009/1/26,3,消防設備点検,式　,1,17000,17000,
586,2009/1/25,1,ﾗｲｵﾝｽﾞﾏﾝｼｮﾝ和歌山紀伊　消防設備点検,式　,1,94800,94800,
591,2009/1/25,1,大日本インキ,　　,      ,         ,          ,
591,2009/1/25,2,移報用リレー組込、配管、配線,式　,1,35000,35000,
582,2009/1/24,1,老人憩いの家,　　,      ,         ,          ,
582,2009/1/24,2,消防設備点検,式　,1,10000,10000,
594,2009/1/23,1,消火器　ABC4型,本　,72,2700,194400,
616,2009/1/22,1,新栄電気株式会社　様,　　,      ,         ,          ,
616,2009/1/22,2,岬公園,　　,      ,         ,          ,
616,2009/1/22,3,断線修理及び調査,式　,1,         ,15000,
646,2009/1/21,1,フレグランス粟　Ａ・Ｂ棟,　　,      ,         ,          ,
646,2009/1/21,2,消火器　ABC4型,本　,1,3800,3800,
646,2009/1/21,3,同上処分費,　　,1,600,600,
691,2009/1/21,1,1月21日　エクロールプラザ電球交換,　　,      ,         ,          ,
691,2009/1/21,2,外部集合看板　直管FL32W,本　,2,480,960,
691,2009/1/21,3,エントランス天井　直管FL20W,本　,13,340,4420,
691,2009/1/21,4,エントランス天井　直管FLR40W,本　,21,520,10920,
691,2009/1/21,5,エントランス天井　ﾊﾛｹﾞﾝ電球,個　,3,1600,4800,
691,2009/1/21,6,交換費,式　,1,15000,15000,
691,2009/1/21,7,仮設足場,式　,1,10000,10000,
613,2009/1/21,1,新栄電気　様,　　,      ,         ,          ,
613,2009/1/21,2,労災病院屋外消火栓設備撤去工事,式　,1,         ,20000,
613,2009/1/21,3,　,　　,      ,         ,          ,
558,2009/1/20,1,第２パークビル,　　,      ,         ,          ,
558,2009/1/20,2,自動火災報知設備工事,式　,1,300000,300000,
579,2009/1/20,1,料理民宿　橋本荘,　　,      ,         ,          ,
579,2009/1/20,2,消防設備点検,式　,1,35000,35000,
566,2009/1/20,1,コスモ応援分,　　,      ,         ,          ,
566,2009/1/20,2,44206,人員,3,18000,54000,
566,2009/1/20,3,44207,人員,3,18000,54000,
566,2009/1/20,4,44211,人員,1,18000,18000,
566,2009/1/20,5,44212,人員,1,18000,18000,
567,2009/1/20,1,三幸食品,　　,      ,         ,          ,
567,2009/1/20,2,自動火災報知設備工事,式　,1,511000,511000,
543,2009/1/20,1,1月20日　エクロールプラザ電球交換,　　,      ,         ,          ,
543,2009/1/20,2,1階　ﾐﾆｸﾘﾌﾟﾄﾝ球,個　,3,450,1350,
543,2009/1/20,3,3階　廊下　ﾆｯﾎﾟｳ　ｽﾘﾑ球,本　,1,1600,1600,
543,2009/1/20,4,4階　廊下　ﾆｯﾎﾟｳ　ｽﾘﾑ球,本　,1,1600,1600,
543,2009/1/20,5,6階 ﾐﾆｸﾘﾌﾟﾄﾝ球,個　,1,450,450,
543,2009/1/20,6,7階　廊下　ﾆｯﾎﾟｳ　ｽﾘﾑ球,本　,1,1600,1600,
543,2009/1/20,7,交換費,式　,1,7000,7000,
569,2009/1/20,1,独立行政法人,　　,      ,         ,          ,
569,2009/1/20,2,雇用・能力開発機構和歌山センター,　　,      ,         ,          ,
569,2009/1/20,3,熱感知器　差動式　ｽﾎﾟｯﾄ型　2種,台　,4,1665,6660,
570,2009/1/20,1,ディアスＭＡＴＳＵＮＯ,　　,      ,         ,          ,
570,2009/1/20,2,けむり当番　SH28455,個　,36,1000,36000,
572,2009/1/20,1,ベルメゾン,　　,      ,         ,          ,
572,2009/1/20,2,けむり当番　SH28455,個　,48,1000,48000,
530,2009/1/20,1,注番：６５１０,　　,      ,         ,          ,
530,2009/1/20,2,方津戸団地　鍵加工交換費,式　,1,5000,5000,
559,2009/1/20,1,ニシコーダンボール増築工事,　　,      ,         ,          ,
559,2009/1/20,2,自動火災報知設備工事,式　,1,100000,100000,
562,2009/1/20,1,火気厳禁標示ﾊﾟﾈﾙ,枚　,1,2500,2500,
562,2009/1/20,2,指定可燃物取扱所標示ﾊﾟﾈﾙ,枚　,1,2500,2500,
531,2009/1/20,1,和歌山地方法務局御坊支局,　　,      ,         ,          ,
531,2009/1/20,2,機器結線及び検査立会試験,式　,1,30000,30000,
531,2009/1/20,3,　,　　,      ,         ,          ,
531,2009/1/20,4,和歌山運輸支局,　　,      ,         ,          ,
531,2009/1/20,5,機器結線及び検査立会試験,式　,1,25000,25000,
603,2009/1/20,1,KSビル（8階）,　　,      ,         ,          ,
603,2009/1/20,2,アルトフォニックスタジオ,　　,      ,         ,          ,
603,2009/1/20,3,防火対象物使用開始届　及び,　　,      ,         ,          ,
603,2009/1/20,4,消防設備手続立会試験費,式　,1,70000,70000,
547,2009/1/17,1,オーエクリーンセンター,　　,      ,         ,          ,
547,2009/1/17,2,自動火災報知設備工事,式　,1,20000,20000,
585,2009/1/15,1,ﾗｲｵﾝｽﾞﾏﾝｼｮﾝ　和歌山関戸　消防設備点検,式　,1,78560,78560,
550,2009/1/15,1,ﾗﾋﾟｯﾄ蛍光灯　FLR110W,本　,5,1440,7200,
550,2009/1/15,2,　,　　,      ,         ,          ,
551,2009/1/15,1,階段照明ｽｲｯﾁ回路変更,　　,      ,         ,          ,
551,2009/1/15,2,及び外部照明切り放し,式　,1,20000,20000,
528,2009/1/15,1,硲野電気サービス　さま,　　,      ,         ,          ,
528,2009/1/15,2,件名：竜田工務店,　　,      ,         ,          ,
528,2009/1/15,3,受信機予備電源バッテリー交換,式　,1,18000,18000,
