"売上№=masterid,dempyounum",行№=num,品名=pro,単位=tani,数量=amount,単価=tanka,金額=price,備考=bik,売上日=uriagebi,
80443,94,ディアスかもと                          ,式　,1,950,950,                    ,2015/6/20,
80443,95,ベルメゾン                              ,式　,1,1296,1296,                    ,2015/6/20,
80443,96,フレグランス竹中                        ,式　,1,486,486,                    ,2015/6/20,
80443,97,ディアス妙寺                            ,式　,1,680,680,                    ,2015/6/20,
80443,98,ディアス松ヶ丘                          ,式　,1,486,486,                    ,2015/6/20,
80443,99,ディアス北村                            ,式　,1,1102,1102,                    ,2015/6/20,
80443,100,ディアスミレット                        ,式　,1,1296,1296,                    ,2015/6/20,
80443,101,ディアスＭ                              ,式　,1,1922,1922,                    ,2015/6/20,
80443,102,フォーブル松南                          ,式　,1,486,486,                    ,2015/6/20,
80443,103,ウエストヒルズ                          ,式　,1,1296,1296,                    ,2015/6/20,
80443,104,フレグランス布施屋                      ,式　,1,756,756,                    ,2015/6/20,
80443,105,ディアス小雑賀                          ,式　,1,832,832,                    ,2015/6/20,
80443,106,ラ・サルデーヌ                          ,式　,1,3175,3175,                    ,2015/6/20,
80443,107,ディアス黒江                            ,式　,1,1296,1296,                    ,2015/6/20,
80443,108,ディアス藤本                            ,式　,1,486,486,                    ,2015/6/20,
80443,109,ディアス藤本Ⅱ                          ,式　,1,486,486,                    ,2015/6/20,
80443,110,ディアスウチタ                          ,式　,1,486,486,                    ,2015/6/20,
80443,111,フレグランスうの                        ,式　,1,1291,1291,                    ,2015/6/20,
80443,112,マイルドディアスきし                    ,式　,1,756,756,                    ,2015/6/20,
80443,113,フレグランスⅠ                          ,式　,1,756,756,                    ,2015/6/20,
80443,114,ディアス寿里                            ,式　,1,1372,1372,                    ,2015/6/20,
80443,115,フレグランス宮原                        ,式　,1,950,950,                    ,2015/6/20,
80443,116,ディアスミニ                            ,式　,1,486,486,                    ,2015/6/20,
80443,117,ディアス一本松                          ,式　,1,2333,2333,                    ,2015/6/20,
80443,118,ディアス名高                            ,式　,1,486,486,                    ,2015/6/20,
80443,119,ディアス城山                            ,式　,1,756,756,                    ,2015/6/20,
80443,120,フレグランス池尻                        ,式　,1,486,486,                    ,2015/6/20,
80443,121,フレグランス大宮                        ,式　,1,680,680,                    ,2015/6/20,
80443,122,楠見中ディアス                          ,式　,1,950,950,                    ,2015/6/20,
80443,123,セフィラ　プラッツ                      ,式　,1,756,756,                    ,2015/6/20,
80443,124,ハイツ楠                                ,式　,1,486,486,                    ,2015/6/20,
80443,125,サニーコート                            ,式　,1,1404,1404,                    ,2015/6/20,
80443,126,フォーレスうえだ                        ,式　,1,1663,1663,                    ,2015/6/20,
80443,127,ハイツ萩                                ,式　,1,680,680,                    ,2015/6/20,
80443,128,フォーレス有本                          ,式　,1,1026,1026,                    ,2015/6/20,
80443,129,楠見中ディアスⅡ                        ,式　,1,486,486,                    ,2015/6/20,
80443,130,ハイツ森                                ,式　,1,1026,1026,                    ,2015/6/20,
80443,131,フォーレス花野                          ,式　,1,1145,1145,                    ,2015/6/20,
80443,132,ディアス片男波                          ,式　,1,756,756,                    ,2015/6/20,
80443,133,グランシード関戸                        ,式　,1,486,486,                    ,2015/6/20,
80443,134,フレグランス小雑賀                      ,式　,1,756,756,                    ,2015/6/20,
80443,135,グリーンルーフ塩屋                      ,式　,1,486,486,                    ,2015/6/20,
80443,136,フレグランス南紀の台                    ,式　,1,972,972,                    ,2015/6/20,
80443,137,グリーンルーフＣｏｃｃｏ                ,式　,1,486,486,                    ,2015/6/20,
80443,138,ハイツ楠Ⅱ                              ,式　,1,486,486,                    ,2015/6/20,
80443,139,グリーンルーフ妙寺                      ,式　,1,972,972,                    ,2015/6/20,
80443,140,シャーメゾン山中                        ,式　,1,486,486,                    ,2015/6/20,
80443,141,シャーメゾン高松                        ,式　,1,756,756,                    ,2015/6/20,
80443,142,メゾン雑賀                              ,式　,1,486,486,                    ,2015/6/20,
80443,143,グリーンルーフのうがわ                  ,式　,1,950,950,                    ,2015/6/20,
80443,144,ドエルＫ                                ,式　,1,486,486,                    ,2015/6/20,
80443,145,シャーメゾン山崎                        ,式　,1,1296,1296,                    ,2015/6/20,
80443,146,シャーメゾン新堂                        ,式　,1,1836,1836,                    ,2015/6/20,
80443,147,シャーメゾン小雑賀                      ,式　,1,1026,1026,                    ,2015/6/20,
80443,148,エクセレンス六十谷                      ,式　,1,756,756,                    ,2015/6/20,
80443,149,シャーメゾンＨＡＭＡＩＣＨＩ            ,式　,1,972,972,                    ,2015/6/20,
80443,150,シャーメゾン打田                        ,式　,1,1026,1026,                    ,2015/6/20,
80443,151,シャーメゾン堀口                        ,式　,1,1296,1296,                    ,2015/6/20,
80443,152,シャーメゾン新堂Ⅱ                      ,式　,1,1026,1026,                    ,2015/6/20,
80443,153,シャーメゾンキタグチ                    ,式　,1,486,486,                    ,2015/6/20,
80443,154,セファミ荊本                            ,式　,1,1026,1026,                    ,2015/6/20,
80443,155,フォーレスＩ＆Ｎ                        ,式　,1,486,486,                    ,2015/6/20,
80443,156,シャーメゾンＭ                          ,式　,1,486,486,                    ,2015/6/20,
80443,157,ヴィンヤードハウスⅢ                    ,式　,1,486,486,                    ,2015/6/20,
80443,158,エクセレンス六十谷Ⅱ                    ,式　,1,756,756,                    ,2015/6/20,
80443,159,ガーデンハイツ湯浅                      ,式　,1,756,756,                    ,2015/6/20,
80443,160,ルミエール湊                            ,式　,1,756,756,                    ,2015/6/20,
80443,161,ルミエール湊                            ,式　,1,756,756,                    ,2015/6/20,
80443,162,グランメール福島                        ,式　,1,756,756,                    ,2015/6/20,
80443,163,パールハイツ箕島                        ,式　,1,680,680,                    ,2015/6/20,
80443,164,ワイズヴィラ                            ,式　,1,540,540,                    ,2015/6/20,
80443,165,フォーレス・ノベル                      ,式　,1,756,756,                    ,2015/6/20,
80443,166,藤栄ハイツ                              ,式　,1,680,680,                    ,2015/6/20,
80443,167,ラ・サルデーヌⅡ                        ,式　,1,486,486,                    ,2015/6/20,
80443,168,メゾン・ルテシィア                      ,式　,1,486,486,                    ,2015/6/20,
80443,169,シャーメゾン下津                        ,式　,1,680,680,                    ,2015/6/20,
80443,170,リヴェール　ヒデ                        ,式　,1,756,756,                    ,2015/6/20,
80443,171,シャーメゾンくすの木                    ,式　,1,1944,1944,                    ,2015/6/20,
80443,172,シャーメゾン笠松                        ,式　,1,756,756,                    ,2015/6/20,
80443,173,サニーハイツ向島                        ,式　,1,486,486,                    ,2015/6/20,
80443,174,パークハイツ                            ,式　,1,486,486,                    ,2015/6/20,
80443,175,リバーサイド湯浅                        ,式　,1,756,756,                    ,2015/6/20,
80443,176,ラガール湯浅                            ,式　,1,486,486,                    ,2015/6/20,
80443,177,五月ハイツ                              ,式　,1,1361,1361,                    ,2015/6/20,
80443,178,アン・セリジェ                          ,式　,1,756,756,                    ,2015/6/20,
80443,179,ブランシェ前田                          ,式　,1,756,756,                    ,2015/6/20,
80443,180,シャーメゾン青木                        ,式　,1,756,756,                    ,2015/6/20,
80443,181,フォーナス                              ,式　,1,950,950,                    ,2015/6/20,
80443,182,パレスデュオ・照（テラス）              ,式　,1,756,756,                    ,2015/6/20,
80443,183,シャーメゾンハーヴェスト                ,式　,1,756,756,                    ,2015/6/20,
80443,184,クレール松ヶ丘                          ,式　,1,486,486,                    ,2015/6/20,
80443,185,クレール                                ,式　,1,756,756,                    ,2015/6/20,
80443,186,アン・セリジェ　Ⅱ                      ,式　,1,486,486,                    ,2015/6/20,
80443,187,フレグランス二里ヶ浜                    ,式　,1,756,756,                    ,2015/6/20,
80443,188,アベニール                              ,式　,1,756,756,                    ,2015/6/20,
80443,189,ディアス赤坂                            ,式　,1,756,756,                    ,2015/6/20,
80443,190,カサ・フィオーレＦＧ                    ,式　,1,756,756,                    ,2015/6/20,
80443,191,ブランシェ旭　Ａ棟                      ,式　,1,486,486,                    ,2015/6/20,
80443,192,ブランシェ旭　Ｂ棟                      ,式　,1,486,486,                    ,2015/6/20,
80443,193,シャーメゾン安上                        ,式　,1,950,950,                    ,2015/6/20,
80443,194,フローラ                                ,式　,1,756,756,                    ,2015/6/20,
80443,195,ワイズコート                            ,式　,1,486,486,                    ,2015/6/20,
80443,196,シャーメゾン西高松                      ,式　,1,486,486,                    ,2015/6/20,
80443,197,シャーメゾン木ノ本                      ,式　,1,680,680,                    ,2015/6/20,
80443,198,ブランシェＳ                            ,式　,1,680,680,                    ,2015/6/20,
80443,199,ディアスＡＫＩＨＯ                      ,式　,1,680,680,                    ,2015/6/20,
80443,200,シャーメゾン岸宮                        ,式　,1,486,486,                    ,2015/6/20,
80443,201,シャンブルＭ                            ,式　,1,950,950,                    ,2015/6/20,
80443,202,シャーメゾン幸輝                        ,式　,1,1145,1145,                    ,2015/6/20,
80443,203,ボナール千且                            ,式　,1,756,756,                    ,2015/6/20,
80443,204,イマージュ浜の宮                        ,式　,1,486,486,                    ,2015/6/20,
80443,205,ヴィラ天神崎                            ,式　,1,918,918,                    ,2015/6/20,
80443,206,シャーメゾンフクイ                      ,式　,1,486,486,                    ,2015/6/20,
80443,207,アヴェンヌ太田                          ,式　,1,1102,1102,                    ,2015/6/20,
80443,208,メゾネット松島                          ,式　,1,486,486,                    ,2015/6/20,
80443,209,シャーメゾン今福                        ,式　,1,486,486,                    ,2015/6/20,
80443,210,イマージュ浜の宮Ⅱ                      ,式　,1,680,680,                    ,2015/6/20,
80443,211,ＫＹＡＲＡ　ＭＡＩＳＯＮ　Ⅱ            ,式　,1,486,486,                    ,2015/6/20,
80443,212,シャーメゾン西浜Ａ                      ,式　,1,680,680,                    ,2015/6/20,
80443,213,和歌浦ガーデンテラス                    ,式　,1,1296,1296,                    ,2015/6/20,
80443,214,シャーメゾン彩都Ａ                      ,式　,1,680,680,                    ,2015/6/20,
80443,215,シャーメゾンロイヤルヒルズⅠ            ,式　,1,486,486,                    ,2015/6/20,
80443,216,シャーメゾン下津野                      ,式　,1,1145,1145,                    ,2015/6/20,
80443,217,シャーメゾン砂山南                      ,式　,1,5800,5800,                    ,2015/6/20,
80443,218,べレオＫ                                ,式　,1,2030,2030,                    ,2015/6/20,
80443,219,べレオ太田                              ,式　,1,2030,2030,                    ,2015/6/20,
80443,220,シャーメゾンｂｒｉｌｌｉａｎｔ          ,式　,1,756,756,                    ,2015/6/20,
80563,1,ペンションうえみち                      ,　　,      ,         ,          ,                    ,2015/6/20,
80563,2,消防設備保守点検（総合点検）            ,式　,1,40000,40000,6月20日,2015/6/20,
80406,1,㈱キングライン倉庫新築工事              ,　　,      ,         ,          ,                    ,2015/6/20,
80406,2,契約金額\18000000の内出来高75％         ,式　,1,4500000,4500000,                    ,2015/6/20,
80454,1,浅井様邸新築に伴う電気・給排水設備工事  ,式　,1,3000000,3000000,                    ,2015/6/20,
80451,1,西和佐小学校玄関インターホン工事        ,式　,1,50000,50000,6月20日,2015/6/20,
80451,2,　（有線・音声映像）                    ,　　,      ,         ,          ,                    ,2015/6/20,
80597,1,消防設備保守点検                        ,　　,      ,         ,          ,                    ,2015/6/20,
80597,2,2箇所                                   ,式　,1,90000,90000,                    ,2015/6/20,
80598,1,パッケージ消火設備増設工事              ,式　,1,961000,961000,                    ,2015/6/20,
80440,1,見積番号：72                            ,　　,      ,         ,          ,                    ,2015/6/19,
80440,2,三菱電機㈱冷熱システム製作所            ,　　,      ,         ,          ,                    ,2015/6/19,
80440,3,3A工場試験室移設工事                    ,式　,1,600000,600000,5/14～6/19          ,2015/6/19,
80441,1,見積番号：71                            ,　　,      ,         ,          ,                    ,2015/6/19,
80441,2,三菱電機㈱冷熱システム製作所            ,　　,      ,         ,          ,                    ,2015/6/19,
80441,3,3A工場試験室3A14室移設工事              ,式　,1,370000,370000,5/14～6/19          ,2015/6/19,
80404,1,ひらたパークハイツ　402号室             ,　　,      ,         ,          ,6月19日,2015/6/19,
80404,2,住警器(取付費込)                        ,台　,2,3700,7400,                    ,2015/6/19,
80405,1,ロイヤルコート松島　105号室             ,　　,      ,         ,          ,6月19日,2015/6/19,
80405,2,住警器(取付費込)                        ,台　,1,3700,3700,                    ,2015/6/19,
80745,1,プリマールハイツ                        ,　　,      ,         ,          ,                    ,2015/6/19,
80745,2,粉末ABC消火器10型                       ,本　,4,4000,16000,                    ,2015/6/19,
80745,3,消火器設置台                            ,台　,4,1000,4000,                    ,2015/6/19,
80745,4,届出立会費                              ,式　,1,30000,30000,                    ,2015/6/19,
80425,1,カラオケパスティ                        ,　　,      ,         ,          ,                    ,2015/6/19,
80425,2,消防設備保守点検（総合点検）            ,式　,1,15000,15000,6月19日,2015/6/19,
80676,1,ハナノマンション                        ,　　,      ,         ,          ,                    ,2015/6/19,
80676,2,消防設備保守点検（総合点検）            ,式　,1,45000,45000,6月19日,2015/6/19,
80402,1,榎原ハイツ　104号室                     ,　　,      ,         ,          ,6月18日,2015/6/18,
80402,2,住警器(取付費込)                        ,台　,2,3700,7400,                    ,2015/6/18,
80403,1,グリーンフル堂西Ⅱ　102号室             ,　　,      ,         ,          ,6月18日,2015/6/18,
80403,2,住警器(取付費込)                        ,台　,1,3700,3700,                    ,2015/6/18,
80538,1,神前　現場分                            ,　　,      ,         ,          ,                    ,2015/6/18,
80538,2,ﾊﾟﾅﾌﾚｷｴｰｽｽﾙｰ36　DM336SRN                ,本　,2,8500,17000,                    ,2015/6/18,
80495,1,永楽福祉会本部棟・ケアハウス永楽        ,　　,      ,         ,          ,                    ,2015/6/18,
80495,2,特別養護老人ホーム第1・2・3永楽荘       ,　　,      ,         ,          ,                    ,2015/6/18,
80495,3,消防設備保守点検（総合点検）            ,式　,1,160000,160000,6/17・18            ,2015/6/18,
80495,4,防火対象物点検                          ,式　,1,80000,80000,　〃                ,2015/6/18,
80399,1,メゾンローズ　305号室                   ,　　,      ,         ,          ,6月17日,2015/6/17,
80399,2,住警器(取付費込)                        ,台　,2,3700,7400,                    ,2015/6/17,
80444,1,防犯灯取替　応援                        ,式　,1,10000,10000,6月17日,2015/6/17,
80462,1,イオンモールりんくう泉南                ,　　,      ,         ,          ,                    ,2015/6/16,
80462,2,放水口格納箱取替工事（計画修繕）        ,式　,1,899100,899100,6月16日,2015/6/16,
80567,1,ユーフーズ㈱                            ,　　,      ,         ,          ,                    ,2015/6/16,
80567,2,消防設備保守点検（総合点検）            ,式　,1,50000,50000,6月16日,2015/6/16,
80453,1,玉置様邸                                ,　　,      ,         ,          ,                    ,2015/6/16,
80453,2,浴室暖房換気扇・照明取替工事            ,式　,1,72500,72500,6月16日,2015/6/16,
80517,1,(仮称)成増駅前喫茶店新店工事成増ｱｸﾄ1    ,　　,      ,         ,          ,                    ,2015/6/15,
80517,2,消防設備工事                            ,式　,1,1800000,1800000,                    ,2015/6/15,
80413,1,メトロヒルズ                            ,　　,      ,         ,          ,                    ,2015/6/15,
80413,2,消防設備保守点検に伴う修理              ,式　,1,250000,250000,6月15日,2015/6/15,
80475,1,モデナHUMMER/GWPremium店                ,　　,      ,         ,          ,                    ,2015/6/15,
80475,2,消防設備保守点検（総合点検）            ,式　,1,15000,15000,6月15日,2015/6/15,
80581,1,八尾総合病院・老人保健施設あおぞら      ,　　,      ,         ,          ,                    ,2015/6/14,
80581,2,消防設備保守点検（機器点検）            ,式　,1,290000,290000,6/12～14            ,2015/6/14,
80409,1,作業服(夏服)ジャンバー　Ｍ              ,枚　,1,3000,3000,                    ,2015/6/13,
80409,2,作業服(夏服)　カーゴパンツ　76          ,本　,1,2550,2550,                    ,2015/6/13,
80491,1,株式会社西沢材木店                      ,　　,      ,         ,          ,                    ,2015/6/13,
80491,2,消防設備改修工事                        ,式　,1,793000,793000,                    ,2015/6/13,
80400,1,グリーンフル夏目　101号室               ,　　,      ,         ,          ,6月12日,2015/6/12,
80400,2,消火器4型                               ,本　,1,4500,4500,                    ,2015/6/12,
80400,3,消火器処分費                            ,本　,1,1000,1000,                    ,2015/6/12,
80450,1,かなや明恵峡温泉                        ,　　,      ,         ,          ,                    ,2015/6/12,
80450,2,消防設備保守点検                        ,式　,1,65000,65000,6月12日,2015/6/12,
80468,1,イオンモールりんくう泉南                ,　　,      ,         ,          ,                    ,2015/6/11,
80468,2,黒長兵衛内厨房　スプリンクラーヘッド取替,式　,1,58500,58500,6月11日,2015/6/11,
80469,1,イオンモールりんくう泉南                ,　　,      ,         ,          ,                    ,2015/6/11,
80469,2,上海常内厨房　スプリンクラーヘッド取替  ,式　,1,58500,58500,6月11日,2015/6/11,
80411,1,光電式ｽﾎﾟｯﾄ型感知器3種(ﾍﾞｰｽ共)3KH3      ,台　,1,8040,8040,                    ,2015/6/11,
80389,1,アヴニール                              ,　　,      ,         ,          ,6月11日,2015/6/11,
80389,2,消火器10型                              ,本　,3,5700,17100,                    ,2015/6/11,
80389,3,消火器処分費                            ,本　,3,1000,3000,                    ,2015/6/11,
80412,1,メトロヒルズ                            ,　　,      ,         ,          ,                    ,2015/6/11,
80412,2,立体駐車場移動式粉末消火設備格納箱交換  ,式　,1,43000,43000,6月11日,2015/6/11,
80414,1,エスペランサ　感知器取付工事            ,式　,1,160000,160000,5/21～6/11          ,2015/6/11,
80492,1,ホテル　サンローラン                    ,　　,      ,         ,          ,                    ,2015/6/11,
80492,2,光電式ｽﾎﾟｯﾄ型感知器２種                 ,個　,1,12000,12000,                    ,2015/6/11,
80424,1,和歌山日産自動車㈱                      ,　　,      ,         ,          ,                    ,2015/6/11,
80424,2,消防設備保守点検（機器点検）            ,式　,1,80000,80000,6月11日,2015/6/11,
80566,1,ＪＡならけん牧野農産物直売所            ,　　,      ,         ,          ,                    ,2015/6/11,
80566,2,消防設備保守点検（総合点検）            ,式　,1,10000,10000,6月11日,2015/6/11,
80427,1,消防設備保守点検（総合点検）            ,式　,1,30000,30000,6月10日,2015/6/10,
80437,1,エクロールプラザ　電球交換              ,　　,      ,         ,          ,                    ,2015/6/10,
80437,2,6月10日,　　,      ,         ,          ,                    ,2015/6/10,
80437,3,３階　廊下　表示灯球                    ,個　,1,150,150,                    ,2015/6/10,
80437,4,７階　誘導灯球                          ,個　,1,480,480,                    ,2015/6/10,
80437,5,取替費                                  ,式　,1,2000,2000,                    ,2015/6/10,
80437,6,6月20日,　　,      ,         ,          ,                    ,2015/6/10,
80437,7,４階　ＥＶ前　ハロゲン球                ,個　,1,1600,1600,                    ,2015/6/10,
80437,8,５階　廊下　表示灯球                    ,個　,1,150,150,                    ,2015/6/10,
80437,9,６階　ＥＶ前　ハロゲン球                ,個　,1,1600,1600,                    ,2015/6/10,
80437,10,取替費                                  ,式　,1,3000,3000,                    ,2015/6/10,
80426,1,株式会社平賀                            ,　　,      ,         ,          ,                    ,2015/6/10,
80426,2,消防設備保守点検（機器点検）            ,式　,1,80000,80000,6月10日,2015/6/10,
80473,1,ファーストⅡ　様                        ,　　,      ,         ,          ,                    ,2015/6/10,
80473,2,消防設備保守点検(総合・防火対象物点検)  ,式　,1,50000,50000,6月10日,2015/6/10,
80448,1,プライスカット西庄店                    ,　　,      ,         ,          ,                    ,2015/6/10,
80448,2,電気・空調設備工事                      ,式　,1,200000,200000,6/4～10             ,2015/6/10,
80460,1,イオンモールりんくう泉南                ,　　,      ,         ,          ,                    ,2015/6/9,
80460,2,元祖にんにくや　消火器設置台納品        ,台　,1,630,630,6月9日,2015/6/9,
80461,1,イオンモールりんくう泉南                ,　　,      ,         ,          ,                    ,2015/6/9,
80461,2,そば匠十兵衛　消火器設置台納品          ,式　,1,630,630,6月9日,2015/6/9,
80390,1,メゾン貴志川　112号室                   ,　　,      ,         ,          ,6月9日,2015/6/9,
80390,2,住警器(取付費込)                        ,台　,1,3700,3700,                    ,2015/6/9,
80565,1,三菱電機冷熱応用システム㈱ 矢田工場     ,　　,      ,         ,          ,                    ,2015/6/9,
80565,2,消防設備保守点検（機能点検）            ,式　,1,45000,45000,6月9日,2015/6/9,
80493,1,木田ビル　点検報告書作成費              ,式　,1,10000,10000,6月9日,2015/6/9,
80514,1,ブラザーズカフェ                        ,　　,      ,         ,          ,                    ,2015/6/9,
80514,2,トマホークジェット工事                  ,式　,1,600000,600000,5/21～6/9           ,2015/6/9,
80516,1,ブラザーズカフェ                        ,　　,      ,         ,          ,                    ,2015/6/9,
80516,2,煙感知器                                ,個　,1,10000,10000,                    ,2015/6/9,
80516,3,配線                                    ,式　,1,1000,1000,                    ,2015/6/9,
80516,4,工事費                                  ,式　,1,30000,30000,                    ,2015/6/9,
80516,5,消防手続立会試験費                      ,式　,1,50000,50000,                    ,2015/6/9,
80516,6,諸経費                                  ,式　,1,9000,9000,                    ,2015/6/9,
80477,1,よってって貴志川店・ふれあい館          ,　　,      ,         ,          ,                    ,2015/6/9,
80477,2,消防設備保守点検（総合・防火対象物点検）,式　,1,35000,35000,6月9日,2015/6/9,
80445,1,TSUTAYA・WAY美浜店改装工事              ,式　,1,50000,50000,                    ,2015/6/8,
80472,1,ファースト　様                          ,　　,      ,         ,          ,                    ,2015/6/8,
80472,2,消防設備保守点検（総合点検）            ,式　,1,40000,40000,6月8日,2015/6/8,
80449,1,有田町立きび体育館                      ,　　,      ,         ,          ,                    ,2015/6/8,
80449,2,受信機移設工事                          ,式　,1,159000,159000,                    ,2015/6/8,
80486,1,ＴＳＵＴＡＹＡ・ＷＡＹ書店美浜店        ,　　,      ,         ,          ,                    ,2015/6/8,
80486,2,消防手続立会試験費                      ,式　,1,100000,100000,5/18～6/8           ,2015/6/8,
80497,1,123泉北店                               ,　　,      ,         ,          ,                    ,2015/6/8,
80497,2,消防設備保守点検（機器点検）            ,式　,1,65000,65000,6月8日,2015/6/8,
80498,1,上六三和会館                            ,　　,      ,         ,          ,                    ,2015/6/8,
80498,2,消防設備保守点検（機器点検）            ,式　,1,175000,175000,6月8日,2015/6/8,
80391,1,グリーンハイツ狐島　201号室             ,　　,      ,         ,          ,6月6日,2015/6/6,
80391,2,住警器(取付費込)                        ,台　,1,3700,3700,                    ,2015/6/6,
80391,3,避難はしご表示板(使用法)                ,枚　,1,1200,1200,                    ,2015/6/6,
80391,4,取替費                                  ,式　,1,300,300,                    ,2015/6/6,
80391,5,出張費                                  ,式　,1,1500,1500,                    ,2015/6/6,
80422,1,今村病院・オリーブの木                  ,　　,      ,         ,          ,                    ,2015/6/6,
80422,2,消防設備保守点検（総合点検）            ,式　,1,38000,38000,6月6日,2015/6/6,
80515,1,ブラザーズカフェ                        ,　　,      ,         ,          ,                    ,2015/6/5,
80515,2,応援　2人                               ,式　,1,30000,30000,6月5日,2015/6/5,
80423,1,ほうらい苑                              ,　　,      ,         ,          ,                    ,2015/6/5,
80423,2,消防設備保守点検（機器）                ,式　,1,50000,50000,6月5日,2015/6/5,
80463,1,りんくうプレミアムアウトレット          ,　　,      ,         ,          ,                    ,2015/6/4,
80463,2,2165区　消防設備工事                    ,式　,1,541000,541000,5/7～29             ,2015/6/4,
80470,1,りんくうプレミアムアウトレット          ,　　,      ,         ,          ,                    ,2015/6/4,
80470,2,1200区画　消防設備工事                  ,式　,1,157000,157000,5/16～6/4           ,2015/6/4,
80447,1,消防設備保守点検後改修工事              ,式　,1,75000,75000,6月4日,2015/6/4,
80842,1,消防設備保守点検（総合点検）            ,式　,1,35000,35000,6月4日,2015/6/4,
80464,1,ケーズデンキ金岡店                      ,　　,      ,         ,          ,                    ,2015/6/3,
80464,2,受信機不具合調査                        ,式　,1,20000,20000,6月3日,2015/6/3,
80392,1,ジョイフル松島　Ａ棟　203号室           ,　　,      ,         ,          ,6月3日,2015/6/3,
80392,2,住警器(取付費込)                        ,台　,3,3700,11100,                    ,2015/6/3,
80392,3,消火器4型                               ,本　,1,4500,4500,                    ,2015/6/3,
80392,4,消火器処分費                            ,本　,1,1000,1000,                    ,2015/6/3,
80496,1,123新三田店                             ,　　,      ,         ,          ,                    ,2015/6/3,
80496,2,消防設備保守点検（機器点検）            ,式　,1,75000,75000,6月3日,2015/6/3,
80393,1,市駅東ビル                              ,　　,      ,         ,          ,6月2日,2015/6/2,
80393,2,断線調査及び復旧作業                    ,式　,1,40000,40000,                    ,2015/6/2,
80395,1,ハイツサンスイ　102号室                 ,　　,      ,         ,          ,6月1日,2015/6/1,
80395,2,住警器(取付費込)                        ,台　,3,3700,11100,                    ,2015/6/1,
80363,1,三菱　応援                              ,　　,      ,         ,          ,                    ,2015/5/31,
80363,2,5月1日,人工,1,20000,20000,                    ,2015/5/31,
80363,3,5月4日,人工,1,20000,20000,                    ,2015/5/31,
80363,4,5月5日,人工,1,20000,20000,                    ,2015/5/31,
80363,5,5月6日,人工,1,20000,20000,                    ,2015/5/31,
80363,6,5月7日,人工,1,20000,20000,                    ,2015/5/31,
80363,7,5月8日,人工,1,20000,20000,                    ,2015/5/31,
80363,8,5月9日,人工,1,20000,20000,                    ,2015/5/31,
80363,9,5月11日,人工,1,20000,20000,                    ,2015/5/31,
80363,10,5月12日,人工,1,20000,20000,                    ,2015/5/31,
80363,11,5月16日,人工,1,20000,20000,                    ,2015/5/31,
80363,12,5月17日,人工,1,20000,20000,                    ,2015/5/31,
80363,13,5月18日,人工,1,20000,20000,                    ,2015/5/31,
80363,14,5月19日,人工,1,20000,20000,                    ,2015/5/31,
80363,15,5月21日,人工,1,20000,20000,                    ,2015/5/31,
80363,16,5月22日,人工,1,20000,20000,                    ,2015/5/31,
80363,17,5月23日,人工,1,20000,20000,                    ,2015/5/31,
80363,18,5月25日,人工,1,20000,20000,                    ,2015/5/31,
80363,19,5月26日,人工,1,20000,20000,                    ,2015/5/31,
80363,20,5月27日,人工,1,20000,20000,                    ,2015/5/31,
80363,21,5月28日,人工,1,20000,20000,                    ,2015/5/31,
80363,22,5月29日,人工,1,20000,20000,                    ,2015/5/31,
80363,23,5月30日,人工,1,20000,20000,                    ,2015/5/31,
80384,1,剤盛堂薬品　自火報幹線復旧工事          ,式　,1,40000,40000,                    ,2015/5/31,
80365,1,市川ビル様揚水ポンプ取替工事            ,　　,      ,         ,          ,                    ,2015/5/31,
80365,2,硬質塩化ビニルライニング鋼管            ,ｍ　,2,2900,5800,                    ,2015/5/31,
80365,3,同上継手・接合材                        ,式　,1,21600,21600,                    ,2015/5/31,
80365,4,支持金物類                              ,式　,1,4500,4500,                    ,2015/5/31,
80365,5,仕切弁（鉛レス）                        ,台　,1,6900,6900,                    ,2015/5/31,
80365,6,ボールタップ                            ,台　,1,17800,17800,                    ,2015/5/31,
80365,7,球型フレキ                              ,台　,1,8000,8000,                    ,2015/5/31,
80365,8,チャッキ弁（ショックレス）              ,台　,1,9000,9000,                    ,2015/5/31,
80365,9,揚水ポンプ                              ,台　,1,125000,125000,                    ,2015/5/31,
80365,10,ポンプ設置・取付費                      ,式　,1,20000,20000,                    ,2015/5/31,
80365,11,配管工事                                ,式　,1,30000,30000,                    ,2015/5/31,
80365,12,試運転・調整費                          ,式　,1,5000,5000,                    ,2015/5/31,
80365,13,雑材・消耗品                            ,式　,1,7000,7000,                    ,2015/5/31,
80365,14,電気工事                                ,式　,1,20000,20000,                    ,2015/5/31,
80365,15,諸経費                                  ,式　,1,9400,9400,                    ,2015/5/31,
80382,1,亀岡病院                                ,　　,      ,         ,          ,                    ,2015/5/31,
80382,2,露出型スピーカー                        ,台　,1,5000,5000,                    ,2015/5/31,
80382,3,スピーカー                              ,台　,2,5000,10000,                    ,2015/5/31,
80382,4,音量調整器                              ,台　,2,3500,7000,                    ,2015/5/31,
80382,5,電線HP1.2X3C                            ,ｍ　,20,65,1300,                    ,2015/5/31,
80382,6,スプリンクラーヘッド 撤去               ,個　,2,         ,          ,                    ,2015/5/31,
80382,7,工事費                                  ,式　,1,100000,100000,                    ,2015/5/31,
80382,8,試験調整費                              ,式　,1,30000,30000,                    ,2015/5/31,
80382,9,消耗品雑材費                            ,式　,1,5000,5000,                    ,2015/5/31,
